Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1088,1,37.7624,0.03853,33.266,34.378,35.026,35.369,35.898,36.254,36.781,37.763,38.744,39.27,39.627,40.156,40.499,41.147,42.259
1089,1,37.7709,0.03853,33.274,34.385,35.034,35.377,35.906,36.263,36.789,37.771,38.752,39.279,39.636,40.165,40.508,41.156,42.268
1090,1,37.7794,0.03854,33.28,34.392,35.041,35.384,35.913,36.27,36.797,37.78,38.761,39.289,39.645,40.174,40.518,41.167,42.279
1091,1,37.7879,0.03855,33.286,34.399,35.048,35.392,35.921,36.278,36.806,37.788,38.77,39.298,39.655,40.184,40.528,41.177,42.289
1092,1,37.7964,0.03856,33.293,34.406,35.055,35.399,35.929,36.286,36.813,37.796,38.78,39.307,39.664,40.194,40.537,41.187,42.3
1093,1,37.8048,0.03856,33.3,34.414,35.063,35.407,35.937,36.294,36.822,37.805,38.788,39.316,39.673,40.203,40.546,41.196,42.309
1094,1,37.8133,0.03857,33.306,34.42,35.07,35.415,35.944,36.302,36.83,37.813,38.797,39.325,39.682,40.212,40.556,41.206,42.32
1095,1,37.8218,0.03858,33.313,34.427,35.078,35.422,35.952,36.309,36.838,37.822,38.806,39.334,39.692,40.222,40.566,41.216,42.331
1096,1,37.8303,0.03858,33.32,34.435,35.085,35.43,35.96,36.318,36.846,37.83,38.815,39.343,39.701,40.231,40.575,41.226,42.341
1097,1,37.8387,0.03859,33.326,34.442,35.093,35.437,35.967,36.325,36.854,37.839,38.824,39.352,39.71,40.241,40.585,41.236,42.351
1098,1,37.8472,0.0386,33.333,34.449,35.1,35.444,35.975,36.333,36.862,37.847,38.833,39.361,39.719,40.25,40.595,41.246,42.362
1099,1,37.8557,0.03861,33.339,34.456,35.107,35.452,35.983,36.341,36.87,37.856,38.841,39.37,39.729,40.26,40.605,41.256,42.372
1100,1,37.8641,0.03861,33.346,34.463,35.115,35.459,35.991,36.349,36.878,37.864,38.85,39.38,39.738,40.269,40.614,41.265,42.382
1101,1,37.8726,0.03862,33.353,34.47,35.122,35.467,35.998,36.357,36.886,37.872,38.859,39.389,39.747,40.278,40.624,41.275,42.393
1102,1,37.881,0.03863,33.359,34.477,35.129,35.474,36.006,36.364,36.894,37.881,38.868,39.398,39.756,40.288,40.633,41.285,42.403
1103,1,37.8895,0.03863,33.367,34.485,35.137,35.482,36.014,36.372,36.902,37.889,38.877,39.406,39.765,40.297,40.643,41.294,42.413
1104,1,37.8979,0.03864,33.373,34.491,35.144,35.489,36.021,36.38,36.91,37.898,38.885,39.416,39.774,40.307,40.652,41.305,42.423
1105,1,37.9063,0.03865,33.379,34.498,35.151,35.496,36.029,36.388,36.918,37.906,38.894,39.425,39.784,40.316,40.662,41.315,42.434
1106,1,37.9148,0.03866,33.385,34.505,35.158,35.504,36.036,36.396,36.926,37.915,38.904,39.434,39.793,40.326,40.672,41.325,42.444
1107,1,37.9232,0.03866,33.393,34.513,35.166,35.512,36.044,36.404,36.934,37.923,38.912,39.443,39.802,40.335,40.681,41.334,42.454
1108,1,37.9317,0.03867,33.399,34.519,35.173,35.519,36.052,36.411,36.942,37.931,38.921,39.452,39.811,40.344,40.691,41.344,42.465
1109,1,37.94,0.03868,33.405,34.526,35.18,35.526,36.059,36.419,36.95,37.94,38.93,39.461,39.821,40.354,40.7,41.354,42.475
1110,1,37.9485,0.03868,33.413,34.534,35.188,35.534,36.067,36.427,36.958,37.948,38.939,39.47,39.83,40.363,40.709,41.363,42.485
1111,1,37.9569,0.03869,33.419,34.541,35.195,35.541,36.075,36.435,36.967,37.957,38.947,39.479,39.839,40.372,40.719,41.373,42.495
1112,1,37.9653,0.0387,33.425,34.547,35.202,35.548,36.082,36.443,36.974,37.965,38.956,39.488,39.848,40.382,40.729,41.383,42.506
1113,1,37.9737,0.0387,33.432,34.555,35.21,35.556,36.091,36.45,36.983,37.974,38.965,39.497,39.857,40.391,40.738,41.393,42.515
1114,1,37.9821,0.03871,33.439,34.562,35.217,35.564,36.098,36.458,36.991,37.982,38.974,39.506,39.866,40.4,40.747,41.402,42.526
1115,1,37.9905,0.03872,33.445,34.569,35.224,35.571,36.106,36.466,36.998,37.991,38.983,39.515,39.876,40.41,40.757,41.413,42.536
1116,1,37.9989,0.03873,33.451,34.575,35.231,35.578,36.113,36.474,37.006,37.999,38.992,39.524,39.885,40.42,40.767,41.422,42.547
1117,1,38.0073,0.03873,33.458,34.583,35.239,35.586,36.121,36.481,37.015,38.007,39,39.533,39.894,40.429,40.776,41.432,42.556
1118,1,38.0157,0.03874,33.465,34.59,35.246,35.593,36.128,36.489,37.022,38.016,39.009,39.542,39.903,40.438,40.785,41.442,42.567
1119,1,38.024,0.03875,33.471,34.596,35.253,35.6,36.136,36.497,37.03,38.024,39.018,39.551,39.912,40.448,40.795,41.452,42.577
1120,1,38.0324,0.03875,33.478,34.604,35.261,35.608,36.144,36.505,37.038,38.032,39.026,39.56,39.921,40.457,40.804,41.461,42.587
1121,1,38.0408,0.03876,33.484,34.611,35.268,35.615,36.151,36.513,37.046,38.041,39.035,39.569,39.93,40.466,40.814,41.471,42.597
1122,1,38.0491,0.03877,33.491,34.617,35.275,35.623,36.159,36.52,37.054,38.049,39.044,39.578,39.94,40.476,40.824,41.481,42.608
1123,1,38.0575,0.03877,33.498,34.625,35.282,35.631,36.167,36.528,37.062,38.057,39.053,39.587,39.948,40.485,40.833,41.49,42.617
1124,1,38.0659,0.03878,33.504,34.632,35.289,35.638,36.174,36.536,37.07,38.066,39.061,39.596,39.958,40.494,40.842,41.5,42.628
1125,1,38.0742,0.03879,33.51,34.639,35.296,35.645,36.181,36.544,37.078,38.074,39.07,39.605,39.967,40.504,40.852,41.51,42.638
1126,1,38.0826,0.03879,33.518,34.646,35.304,35.653,36.189,36.552,37.086,38.083,39.079,39.614,39.976,40.513,40.861,41.519,42.648
1127,1,38.0909,0.0388,33.524,34.653,35.311,35.66,36.197,36.559,37.094,38.091,39.088,39.623,39.985,40.522,40.87,41.529,42.658
1128,1,38.0993,0.03881,33.53,34.659,35.318,35.667,36.204,36.567,37.102,38.099,39.096,39.632,39.994,40.531,40.88,41.539,42.669
1129,1,38.1076,0.03881,33.537,34.667,35.326,35.675,36.212,36.575,37.11,38.107,39.105,39.641,40.003,40.54,40.889,41.548,42.678
1130,1,38.1159,0.03882,33.543,34.674,35.333,35.682,36.22,36.582,37.118,38.116,39.114,39.65,40.012,40.55,40.899,41.558,42.689
1131,1,38.1243,0.03883,33.55,34.68,35.34,35.689,36.227,36.59,37.126,38.124,39.123,39.659,40.022,40.559,40.909,41.568,42.699
1132,1,38.1326,0.03883,33.557,34.688,35.348,35.697,36.235,36.598,37.134,38.133,39.131,39.667,40.03,40.568,40.917,41.577,42.708
1133,1,38.1409,0.03884,33.563,34.695,35.355,35.704,36.243,36.606,37.142,38.141,39.14,39.676,40.039,40.578,40.927,41.587,42.719
1134,1,38.1493,0.03885,33.569,34.701,35.362,35.711,36.25,36.613,37.15,38.149,39.149,39.685,40.049,40.587,40.937,41.597,42.729
1135,1,38.1576,0.03885,33.576,34.709,35.369,35.719,36.258,36.621,37.158,38.157,39.157,39.694,40.057,40.596,40.946,41.606,42.739
1136,1,38.1659,0.03886,33.583,34.716,35.376,35.726,36.265,36.629,37.166,38.166,39.166,39.703,40.067,40.606,40.956,41.616,42.749
1137,1,38.1742,0.03887,33.589,34.722,35.383,35.733,36.272,36.636,37.173,38.174,39.175,39.712,40.076,40.615,40.965,41.626,42.759
1138,1,38.1825,0.03887,33.596,34.73,35.391,35.741,36.28,36.644,37.181,38.183,39.183,39.721,40.085,40.624,40.974,41.635,42.769
1139,1,38.1908,0.03888,33.602,34.737,35.398,35.748,36.288,36.652,37.189,38.191,39.193,39.73,40.094,40.633,40.983,41.645,42.78
1140,1,38.1991,0.03889,33.608,34.743,35.405,35.756,36.295,36.659,37.197,38.199,39.201,39.739,40.103,40.643,40.993,41.655,42.79
1141,1,38.2074,0.03889,33.616,34.751,35.413,35.763,36.303,36.667,37.205,38.207,39.209,39.747,40.112,40.652,41.002,41.664,42.799
1142,1,38.2157,0.0389,33.622,34.757,35.42,35.77,36.311,36.675,37.213,38.216,39.219,39.756,40.121,40.661,41.012,41.674,42.809
1143,1,38.224,0.03891,33.628,34.764,35.427,35.778,36.318,36.683,37.221,38.224,39.227,39.765,40.13,40.67,41.021,41.684,42.82
1144,1,38.2323,0.03891,33.635,34.772,35.434,35.785,36.326,36.691,37.229,38.232,39.236,39.774,40.139,40.679,41.03,41.693,42.83
1145,1,38.2406,0.03892,33.641,34.778,35.441,35.793,36.333,36.698,37.237,38.241,39.244,39.783,40.148,40.689,41.04,41.703,42.84
1146,1,38.2489,0.03893,33.647,34.785,35.448,35.8,36.341,36.706,37.244,38.249,39.253,39.792,40.157,40.698,41.05,41.713,42.85
1147,1,38.2571,0.03893,33.655,34.793,35.456,35.807,36.348,36.713,37.253,38.257,39.262,39.801,40.166,40.707,41.058,41.722,42.859
1148,1,38.2654,0.03894,33.661,34.799,35.463,35.815,36.356,36.721,37.26,38.265,39.27,39.81,40.175,40.716,41.068,41.732,42.87
1149,1,38.2737,0.03895,33.667,34.806,35.47,35.822,36.363,36.729,37.268,38.274,39.279,39.819,40.184,40.726,41.078,41.742,42.88
1150,1,38.2819,0.03895,33.674,34.813,35.478,35.829,36.371,36.737,37.276,38.282,39.288,39.827,40.193,40.735,41.086,41.751,42.89
1151,1,38.2902,0.03896,33.68,34.82,35.484,35.836,36.378,36.744,37.284,38.29,39.296,39.836,40.202,40.744,41.096,41.761,42.9
1152,1,38.2984,0.03897,33.686,34.826,35.491,35.843,36.386,36.752,37.292,38.298,39.305,39.845,40.211,40.754,41.106,41.77,42.911
1153,1,38.3067,0.03897,33.694,34.834,35.499,35.851,36.394,36.759,37.3,38.307,39.313,39.854,40.22,40.762,41.114,41.78,42.92
1154,1,38.3149,0.03898,33.7,34.841,35.506,35.858,36.401,36.767,37.307,38.315,39.322,39.863,40.229,40.772,41.124,41.789,42.93
1155,1,38.3232,0.03899,33.706,34.847,35.513,35.865,36.408,36.774,37.315,38.323,39.331,39.872,40.238,40.781,41.133,41.799,42.941
1156,1,38.3314,0.03899,33.713,34.855,35.52,35.873,36.416,36.782,37.323,38.331,39.339,39.88,40.247,40.79,41.143,41.808,42.95
1157,1,38.3396,0.039,33.719,34.861,35.528,35.88,36.423,36.79,37.331,38.34,39.348,39.889,40.256,40.799,41.152,41.818,42.96
1158,1,38.3479,0.03901,33.725,34.868,35.534,35.887,36.431,36.797,37.339,38.348,39.357,39.898,40.265,40.809,41.161,41.828,42.971
1159,1,38.3561,0.03901,33.732,34.875,35.542,35.895,36.439,36.806,37.347,38.356,39.365,39.907,40.274,40.817,41.17,41.837,42.98
1160,1,38.3643,0.03902,33.738,34.882,35.549,35.902,36.446,36.813,37.355,38.364,39.374,39.916,40.283,40.827,41.18,41.847,42.99
1161,1,38.3726,0.03902,33.746,34.889,35.556,35.91,36.454,36.821,37.363,38.372,39.382,39.924,40.291,40.835,41.189,41.856,43
1162,1,38.3808,0.03903,33.752,34.896,35.563,35.917,36.461,36.828,37.37,38.381,39.391,39.933,40.3,40.845,41.198,41.866,43.01
1163,1,38.389,0.03904,33.757,34.902,35.57,35.924,36.469,36.836,37.378,38.389,39.4,39.943,40.31,40.854,41.208,41.876,43.02
1164,1,38.3972,0.03904,33.765,34.91,35.578,35.931,36.476,36.844,37.386,38.397,39.408,39.951,40.318,40.863,41.217,41.885,43.03
1165,1,38.4054,0.03905,33.771,34.917,35.585,35.939,36.483,36.851,37.394,38.406,39.417,39.96,40.328,40.872,41.226,41.894,43.04
1166,1,38.4136,0.03906,33.777,34.923,35.592,35.946,36.491,36.859,37.402,38.414,39.426,39.969,40.337,40.881,41.236,41.904,43.05
1167,1,38.4218,0.03906,33.784,34.931,35.599,35.953,36.498,36.867,37.409,38.422,39.434,39.977,40.345,40.89,41.244,41.913,43.059
1168,1,38.43,0.03907,33.79,34.937,35.606,35.96,36.506,36.874,37.417,38.43,39.443,39.986,40.354,40.9,41.254,41.923,43.07
1169,1,38.4382,0.03908,33.796,34.944,35.613,35.967,36.513,36.881,37.425,38.438,39.452,39.995,40.363,40.909,41.263,41.933,43.08
1170,1,38.4464,0.03908,33.804,34.951,35.62,35.975,36.521,36.889,37.433,38.446,39.46,40.004,40.372,40.918,41.272,41.942,43.089
1171,1,38.4546,0.03909,33.809,34.957,35.628,35.982,36.528,36.896,37.441,38.455,39.469,40.013,40.381,40.927,41.282,41.952,43.1
1172,1,38.4628,0.03909,33.817,34.965,35.635,35.99,36.536,36.904,37.449,38.463,39.477,40.021,40.39,40.936,41.291,41.961,43.109
1173,1,38.4709,0.0391,33.822,34.972,35.642,35.997,36.543,36.912,37.456,38.471,39.485,40.03,40.399,40.945,41.3,41.97,43.119
1174,1,38.4791,0.03911,33.829,34.978,35.649,36.004,36.55,36.919,37.464,38.479,39.494,40.039,40.408,40.954,41.309,41.98,43.13
1175,1,38.4873,0.03911,33.836,34.985,35.656,36.011,36.558,36.927,37.472,38.487,39.502,40.047,40.416,40.963,41.319,41.989,43.139
1176,1,38.4955,0.03912,33.842,34.992,35.663,36.019,36.565,36.935,37.48,38.496,39.511,40.056,40.426,40.972,41.328,41.999,43.149
1177,1,38.5036,0.03913,33.848,34.999,35.67,36.026,36.573,36.942,37.487,38.504,39.52,40.065,40.435,40.982,41.337,42.009,43.159
1178,1,38.5118,0.03913,33.855,35.006,35.678,36.033,36.581,36.95,37.495,38.512,39.528,40.074,40.443,40.991,41.346,42.017,43.169
1179,1,38.5199,0.03914,33.861,35.013,35.684,36.04,36.588,36.957,37.503,38.52,39.537,40.083,40.452,41,41.356,42.027,43.179
1180,1,38.5281,0.03914,33.868,35.02,35.692,36.048,36.596,36.965,37.511,38.528,39.545,40.091,40.461,41.009,41.364,42.036,43.188
1181,1,38.5363,0.03915,33.874,35.026,35.699,36.055,36.603,36.972,37.519,38.536,39.554,40.1,40.47,41.018,41.374,42.046,43.198
1182,1,38.5444,0.03916,33.88,35.033,35.706,36.062,36.61,36.98,37.526,38.544,39.563,40.109,40.479,41.027,41.383,42.056,43.209
1183,1,38.5525,0.03916,33.887,35.041,35.713,36.069,36.618,36.988,37.534,38.552,39.571,40.117,40.487,41.036,41.392,42.065,43.218
1184,1,38.5607,0.03917,33.893,35.047,35.72,36.076,36.625,36.995,37.542,38.561,39.58,40.126,40.496,41.045,41.402,42.074,43.228
1185,1,38.5688,0.03917,33.9,35.054,35.728,36.084,36.633,37.003,37.55,38.569,39.588,40.135,40.505,41.054,41.41,42.083,43.237
1186,1,38.5769,0.03918,33.906,35.061,35.734,36.091,36.64,37.01,37.557,38.577,39.596,40.143,40.514,41.063,41.42,42.093,43.248
1187,1,38.585,0.03919,33.912,35.067,35.741,36.098,36.647,37.018,37.565,38.585,39.605,40.152,40.523,41.072,41.429,42.103,43.258
1188,1,38.5932,0.03919,33.919,35.075,35.748,36.106,36.655,37.026,37.573,38.593,39.613,40.161,40.531,41.081,41.438,42.112,43.267
1189,1,38.6013,0.0392,33.925,35.081,35.756,36.112,36.662,37.033,37.581,38.601,39.622,40.17,40.541,41.09,41.447,42.122,43.277
1190,1,38.6094,0.0392,33.932,35.089,35.763,36.12,36.67,37.041,37.589,38.609,39.63,40.178,40.549,41.099,41.456,42.13,43.287
1191,1,38.6175,0.03921,33.938,35.095,35.77,36.127,36.677,37.048,37.596,38.618,39.639,40.187,40.558,41.108,41.465,42.14,43.297
1192,1,38.6256,0.03922,33.944,35.102,35.776,36.134,36.684,37.056,37.604,38.626,39.647,40.196,40.567,41.117,41.475,42.15,43.307
1193,1,38.6337,0.03922,33.951,35.109,35.784,36.141,36.692,37.063,37.612,38.634,39.656,40.204,40.576,41.126,41.483,42.159,43.316
1194,1,38.6419,0.03923,33.957,35.115,35.791,36.148,36.699,37.071,37.619,38.642,39.664,40.213,40.585,41.135,41.493,42.169,43.326
1195,1,38.6499,0.03924,33.963,35.122,35.798,36.155,36.706,37.078,37.627,38.65,39.673,40.222,40.594,41.144,41.502,42.178,43.337
1196,1,38.658,0.03924,33.97,35.129,35.805,36.163,36.714,37.086,37.635,38.658,39.681,40.23,40.602,41.153,41.511,42.187,43.346
1197,1,38.6661,0.03925,33.976,35.135,35.812,36.17,36.721,37.093,37.643,38.666,39.69,40.239,40.611,41.163,41.52,42.197,43.356
1198,1,38.6742,0.03925,33.983,35.143,35.819,36.178,36.729,37.101,37.65,38.674,39.698,40.248,40.62,41.171,41.529,42.206,43.365
1199,1,38.6823,0.03926,33.989,35.149,35.826,36.184,36.736,37.108,37.658,38.682,39.707,40.256,40.628,41.18,41.539,42.215,43.375
1200,1,38.6904,0.03927,33.995,35.156,35.833,36.191,36.743,37.116,37.666,38.691,39.715,40.265,40.637,41.189,41.548,42.225,43.385
1201,1,38.6984,0.03927,34.002,35.163,35.84,36.199,36.751,37.123,37.673,38.698,39.724,40.274,40.646,41.198,41.557,42.234,43.394
1202,1,38.7065,0.03928,34.008,35.17,35.847,36.206,36.758,37.131,37.681,38.707,39.732,40.282,40.655,41.207,41.566,42.243,43.405
1203,1,38.7146,0.03928,34.015,35.177,35.854,36.213,36.766,37.139,37.689,38.715,39.74,40.291,40.663,41.216,41.575,42.252,43.414
1204,1,38.7226,0.03929,34.021,35.183,35.861,36.22,36.773,37.146,37.696,38.723,39.749,40.3,40.672,41.225,41.584,42.262,43.424
1205,1,38.7307,0.03929,34.028,35.191,35.869,36.228,36.78,37.154,37.704,38.731,39.757,40.308,40.681,41.234,41.593,42.271,43.433
1206,1,38.7387,0.0393,34.034,35.197,35.875,36.235,36.788,37.161,37.712,38.739,39.766,40.317,40.69,41.243,41.602,42.28,43.443
1207,1,38.7468,0.03931,34.04,35.204,35.882,36.241,36.795,37.168,37.719,38.747,39.774,40.326,40.699,41.252,41.611,42.29,43.454
1208,1,38.7548,0.03931,34.047,35.211,35.889,36.249,36.802,37.176,37.727,38.755,39.782,40.334,40.707,41.261,41.62,42.299,43.463
1209,1,38.7629,0.03932,34.053,35.217,35.896,36.256,36.809,37.183,37.735,38.763,39.791,40.343,40.716,41.27,41.63,42.309,43.473
1210,1,38.7709,0.03932,34.06,35.224,35.904,36.263,36.817,37.191,37.743,38.771,39.799,40.351,40.725,41.278,41.638,42.317,43.482
1211,1,38.779,0.03933,34.066,35.231,35.91,36.27,36.824,37.198,37.75,38.779,39.808,40.36,40.733,41.288,41.648,42.327,43.492
1212,1,38.787,0.03934,34.072,35.237,35.917,36.277,36.831,37.206,37.758,38.787,39.816,40.369,40.743,41.297,41.657,42.337,43.502
1213,1,38.795,0.03934,34.079,35.244,35.924,36.285,36.839,37.213,37.766,38.795,39.824,40.377,40.751,41.306,41.665,42.346,43.511
1214,1,38.8031,0.03935,34.085,35.251,35.931,36.292,36.846,37.22,37.773,38.803,39.833,40.385,40.76,41.315,41.675,42.355,43.522
1215,1,38.8111,0.03935,34.092,35.258,35.939,36.299,36.854,37.228,37.781,38.811,39.841,40.394,40.768,41.323,41.683,42.364,43.531
1216,1,38.8191,0.03936,34.098,35.265,35.945,36.306,36.861,37.235,37.789,38.819,39.85,40.403,40.777,41.332,41.693,42.374,43.541
1217,1,38.8271,0.03937,34.103,35.271,35.952,36.313,36.868,37.243,37.796,38.827,39.858,40.411,40.786,41.341,41.702,42.383,43.551
1218,1,38.8351,0.03937,34.11,35.278,35.959,36.32,36.876,37.25,37.804,38.835,39.867,40.42,40.794,41.35,41.711,42.392,43.56
1219,1,38.8431,0.03938,34.116,35.285,35.966,36.327,36.883,37.258,37.811,38.843,39.875,40.428,40.804,41.359,41.72,42.402,43.57
1220,1,38.8511,0.03938,34.123,35.292,35.974,36.335,36.891,37.265,37.819,38.851,39.883,40.437,40.812,41.368,41.729,42.41,43.579
1221,1,38.8591,0.03939,34.129,35.298,35.98,36.341,36.898,37.273,37.827,38.859,39.892,40.446,40.821,41.377,41.738,42.42,43.589
1222,1,38.8671,0.03939,34.136,35.306,35.988,36.349,36.905,37.28,37.835,38.867,39.9,40.454,40.829,41.385,41.746,42.429,43.598
1223,1,38.8751,0.0394,34.142,35.312,35.994,36.356,36.912,37.288,37.842,38.875,39.908,40.463,40.838,41.394,41.756,42.438,43.608
1224,1,38.8831,0.03941,34.148,35.318,36.001,36.363,36.919,37.295,37.85,38.883,39.917,40.471,40.847,41.404,41.765,42.448,43.619
1225,1,38.8911,0.03941,34.155,35.326,36.008,36.37,36.927,37.303,37.857,38.891,39.925,40.48,40.856,41.412,41.774,42.457,43.628
1226,1,38.8991,0.03942,34.161,35.332,36.015,36.377,36.934,37.31,37.865,38.899,39.933,40.488,40.864,41.421,41.783,42.466,43.638
1227,1,38.907,0.03942,34.167,35.339,36.022,36.384,36.941,37.317,37.872,38.907,39.941,40.496,40.872,41.43,41.792,42.475,43.646
1228,1,38.915,0.03943,34.173,35.345,36.029,36.391,36.948,37.325,37.88,38.915,39.95,40.506,40.881,41.439,41.801,42.485,43.657
1229,1,38.923,0.03943,34.18,35.353,36.037,36.398,36.956,37.332,37.888,38.923,39.958,40.514,40.89,41.447,41.809,42.493,43.666
1230,1,38.9309,0.03944,34.186,35.359,36.043,36.406,36.963,37.34,37.895,38.931,39.967,40.522,40.899,41.457,41.819,42.503,43.676
1231,1,38.9389,0.03945,34.192,35.365,36.05,36.412,36.97,37.347,37.903,38.939,39.975,40.531,40.907,41.466,41.828,42.513,43.686
1232,1,38.9469,0.03945,34.199,35.372,36.057,36.42,36.978,37.354,37.911,38.947,39.983,40.539,40.916,41.474,41.837,42.521,43.695
1233,1,38.9548,0.03946,34.205,35.379,36.064,36.426,36.985,37.362,37.918,38.955,39.992,40.548,40.925,41.483,41.846,42.531,43.705
1234,1,38.9628,0.03946,34.212,35.386,36.071,36.434,36.993,37.369,37.926,38.963,40,40.556,40.933,41.492,41.854,42.539,43.714
1235,1,38.9707,0.03947,34.217,35.393,36.078,36.441,37,37.376,37.933,38.971,40.008,40.565,40.942,41.501,41.864,42.549,43.724
1236,1,38.9787,0.03947,34.224,35.4,36.085,36.448,37.007,37.384,37.941,38.979,40.017,40.573,40.95,41.509,41.872,42.558,43.733
1237,1,38.9866,0.03948,34.23,35.406,36.092,36.455,37.014,37.391,37.948,38.987,40.025,40.582,40.959,41.519,41.881,42.567,43.743
1238,1,38.9945,0.03949,34.236,35.412,36.098,36.462,37.021,37.398,37.956,38.994,40.033,40.591,40.968,41.528,41.891,42.577,43.753
1239,1,39.0025,0.03949,34.243,35.419,36.106,36.469,37.029,37.406,37.964,39.002,40.041,40.599,40.976,41.536,41.899,42.585,43.762
1240,1,39.0104,0.0395,34.249,35.426,36.112,36.476,37.036,37.413,37.971,39.01,40.05,40.607,40.985,41.545,41.909,42.595,43.772
1241,1,39.0183,0.0395,34.256,35.433,36.12,36.483,37.043,37.421,37.979,39.019,40.058,40.616,40.993,41.554,41.917,42.604,43.781
1242,1,39.0263,0.03951,34.261,35.439,36.126,36.49,37.05,37.428,37.986,39.026,40.066,40.624,41.002,41.563,41.926,42.613,43.791
1243,1,39.0342,0.03951,34.268,35.446,36.133,36.497,37.058,37.436,37.994,39.034,40.074,40.633,41.011,41.571,41.935,42.622,43.8
1244,1,39.0421,0.03952,34.274,35.453,36.14,36.504,37.065,37.443,38.002,39.042,40.083,40.641,41.019,41.58,41.944,42.631,43.81
1245,1,39.05,0.03952,34.281,35.46,36.147,36.511,37.072,37.45,38.009,39.05,40.091,40.65,41.028,41.589,41.952,42.64,43.819
1246,1,39.0579,0.03953,34.287,35.466,36.154,36.518,37.079,37.457,38.017,39.058,40.099,40.658,41.037,41.598,41.962,42.65,43.829
1247,1,39.0658,0.03954,34.293,35.472,36.161,36.525,37.086,37.465,38.024,39.066,40.107,40.667,41.045,41.607,41.971,42.659,43.839
1248,1,39.0737,0.03954,34.299,35.48,36.168,36.532,37.094,37.472,38.031,39.074,40.116,40.675,41.054,41.615,41.98,42.668,43.848
1249,1,39.0816,0.03955,34.305,35.486,36.174,36.539,37.101,37.48,38.039,39.081,40.124,40.683,41.063,41.624,41.989,42.677,43.858
1250,1,39.0894,0.03955,34.312,35.493,36.182,36.546,37.108,37.487,38.047,39.089,40.132,40.692,41.071,41.632,41.997,42.686,43.867
1251,1,39.0973,0.03956,34.318,35.499,36.188,36.553,37.115,37.494,38.054,39.097,40.141,40.7,41.08,41.641,42.006,42.695,43.877
1252,1,39.1052,0.03956,34.324,35.506,36.196,36.561,37.122,37.502,38.062,39.105,40.149,40.709,41.088,41.65,42.015,42.704,43.886
1253,1,39.1131,0.03957,34.33,35.513,36.202,36.567,37.13,37.509,38.069,39.113,40.157,40.717,41.096,41.659,42.024,42.713,43.896
1254,1,39.1209,0.03957,34.337,35.52,36.209,36.575,37.137,37.517,38.077,39.121,40.165,40.725,41.105,41.667,42.032,42.722,43.905
1255,1,39.1288,0.03958,34.343,35.526,36.216,36.581,37.144,37.524,38.084,39.129,40.173,40.734,41.113,41.676,42.042,42.731,43.915
1256,1,39.1367,0.03958,34.35,35.533,36.223,36.589,37.152,37.531,38.092,39.137,40.181,40.742,41.122,41.685,42.05,42.74,43.924
1257,1,39.1446,0.03959,34.356,35.539,36.23,36.596,37.159,37.538,38.099,39.144,40.19,40.751,41.131,41.694,42.059,42.75,43.933
1258,1,39.1524,0.0396,34.361,35.546,36.236,36.602,37.165,37.546,38.107,39.152,40.198,40.759,41.139,41.703,42.069,42.759,43.944
