Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1096,1,37.4241,0.04007,32.79,33.935,34.604,34.957,35.502,35.87,36.413,37.424,38.435,38.978,39.346,39.891,40.244,40.913,42.058
1097,1,37.433,0.04007,32.798,33.944,34.612,34.966,35.511,35.878,36.421,37.433,38.445,38.988,39.355,39.9,40.254,40.922,42.068
1098,1,37.442,0.04008,32.805,33.951,34.62,34.974,35.519,35.887,36.43,37.442,38.454,38.997,39.365,39.91,40.265,40.933,42.08
1099,1,37.4509,0.04008,32.812,33.959,34.628,34.982,35.527,35.895,36.439,37.451,38.463,39.007,39.374,39.92,40.274,40.943,42.089
1100,1,37.4599,0.04009,32.819,33.966,34.635,34.99,35.535,35.904,36.447,37.46,38.473,39.017,39.385,39.93,40.284,40.954,42.101
1101,1,37.4689,0.04009,32.827,33.974,34.644,34.998,35.544,35.912,36.456,37.469,38.482,39.026,39.394,39.94,40.294,40.963,42.111
1102,1,37.4778,0.0401,32.833,33.981,34.651,35.006,35.552,35.92,36.464,37.478,38.491,39.035,39.404,39.95,40.304,40.974,42.122
1103,1,37.4867,0.04011,32.84,33.989,34.659,35.013,35.56,35.928,36.472,37.487,38.501,39.045,39.414,39.96,40.315,40.985,42.133
1104,1,37.4957,0.04011,32.848,33.997,34.667,35.022,35.568,35.937,36.481,37.496,38.51,39.054,39.423,39.969,40.324,40.994,42.143
1105,1,37.5046,0.04012,32.855,34.004,34.674,35.03,35.576,35.945,36.49,37.505,38.52,39.064,39.433,39.98,40.335,41.005,42.154
1106,1,37.5135,0.04012,32.863,34.012,34.683,35.038,35.585,35.954,36.498,37.513,38.529,39.073,39.443,39.989,40.344,41.015,42.165
1107,1,37.5224,0.04013,32.869,34.019,34.691,35.046,35.593,35.962,36.507,37.522,38.538,39.083,39.452,39.999,40.354,41.026,42.176
1108,1,37.5314,0.04013,32.877,34.028,34.699,35.054,35.601,35.97,36.515,37.531,38.547,39.093,39.461,40.009,40.364,41.035,42.186
1109,1,37.5403,0.04014,32.884,34.035,34.706,35.062,35.609,35.978,36.524,37.54,38.557,39.102,39.471,40.019,40.374,41.046,42.197
1110,1,37.5492,0.04015,32.891,34.042,34.714,35.069,35.617,35.987,36.532,37.549,38.566,39.112,39.481,40.029,40.385,41.056,42.208
1111,1,37.5581,0.04015,32.898,34.05,34.722,35.078,35.626,35.995,36.541,37.558,38.575,39.121,39.491,40.039,40.394,41.066,42.218
1112,1,37.567,0.04016,32.905,34.057,34.73,35.085,35.633,36.004,36.55,37.567,38.585,39.131,39.5,40.048,40.405,41.077,42.229
1113,1,37.5759,0.04016,32.913,34.065,34.738,35.094,35.642,36.012,36.558,37.576,38.594,39.14,39.51,40.058,40.414,41.087,42.239
1114,1,37.5848,0.04017,32.919,34.072,34.745,35.102,35.65,36.02,36.567,37.585,38.603,39.15,39.52,40.068,40.424,41.097,42.25
1115,1,37.5937,0.04017,32.927,34.081,34.754,35.11,35.658,36.028,36.575,37.594,38.612,39.159,39.529,40.078,40.434,41.107,42.26
1116,1,37.6026,0.04018,32.933,34.088,34.761,35.117,35.666,36.037,36.583,37.603,38.622,39.169,39.539,40.088,40.444,41.117,42.272
1117,1,37.6115,0.04019,32.94,34.095,34.769,35.125,35.674,36.045,36.592,37.611,38.631,39.178,39.549,40.098,40.454,41.128,42.283
1118,1,37.6203,0.04019,32.948,34.103,34.777,35.133,35.683,36.053,36.6,37.62,38.64,39.187,39.558,40.107,40.464,41.138,42.293
1119,1,37.6292,0.0402,32.955,34.11,34.784,35.141,35.691,36.061,36.609,37.629,38.65,39.197,39.568,40.117,40.474,41.148,42.304
1120,1,37.6381,0.0402,32.962,34.118,34.793,35.149,35.699,36.07,36.618,37.638,38.659,39.206,39.577,40.127,40.484,41.158,42.314
1121,1,37.6469,0.04021,32.969,34.125,34.8,35.157,35.707,36.078,36.626,37.647,38.668,39.216,39.587,40.137,40.494,41.169,42.325
1122,1,37.6558,0.04021,32.977,34.133,34.808,35.165,35.715,36.087,36.635,37.656,38.677,39.225,39.596,40.146,40.504,41.178,42.335
1123,1,37.6646,0.04022,32.983,34.141,34.815,35.173,35.723,36.094,36.643,37.665,38.686,39.235,39.606,40.156,40.514,41.189,42.346
1124,1,37.6735,0.04023,32.99,34.148,34.823,35.181,35.731,36.103,36.651,37.674,38.696,39.244,39.616,40.167,40.524,41.199,42.357
1125,1,37.6824,0.04023,32.998,34.156,34.831,35.189,35.74,36.111,36.66,37.682,38.705,39.254,39.625,40.176,40.533,41.209,42.367
1126,1,37.6912,0.04024,33.004,34.163,34.839,35.196,35.748,36.119,36.668,37.691,38.714,39.263,39.635,40.186,40.544,41.22,42.378
1127,1,37.7,0.04024,33.012,34.171,34.847,35.205,35.756,36.128,36.677,37.7,38.723,39.272,39.644,40.195,40.553,41.229,42.388
1128,1,37.7089,0.04025,33.019,34.178,34.854,35.212,35.764,36.136,36.685,37.709,38.733,39.282,39.654,40.206,40.563,41.24,42.399
1129,1,37.7177,0.04025,33.026,34.186,34.863,35.22,35.772,36.144,36.694,37.718,38.742,39.291,39.663,40.215,40.573,41.25,42.409
1130,1,37.7265,0.04026,33.033,34.193,34.87,35.228,35.78,36.152,36.702,37.726,38.751,39.301,39.673,40.225,40.583,41.26,42.42
1131,1,37.7354,0.04026,33.041,34.201,34.878,35.237,35.789,36.161,36.711,37.735,38.76,39.31,39.682,40.234,40.593,41.27,42.43
1132,1,37.7442,0.04027,33.047,34.208,34.885,35.244,35.796,36.169,36.719,37.744,38.769,39.32,39.692,40.244,40.603,41.28,42.441
1133,1,37.753,0.04028,33.054,34.215,34.893,35.252,35.804,36.177,36.727,37.753,38.779,39.329,39.702,40.254,40.613,41.291,42.452
1134,1,37.7618,0.04028,33.061,34.223,34.901,35.26,35.813,36.185,36.736,37.762,38.788,39.338,39.711,40.264,40.622,41.3,42.462
1135,1,37.7706,0.04029,33.068,34.23,34.909,35.268,35.82,36.193,36.744,37.77,38.797,39.348,39.721,40.274,40.633,41.311,42.473
1136,1,37.7794,0.04029,33.076,34.239,34.917,35.276,35.829,36.202,36.753,37.78,38.806,39.357,39.73,40.283,40.642,41.32,42.483
1137,1,37.7882,0.0403,33.082,34.246,34.924,35.283,35.837,36.21,36.761,37.788,38.815,39.367,39.74,40.293,40.652,41.331,42.494
1138,1,37.797,0.0403,33.09,34.254,34.932,35.291,35.845,36.218,36.77,37.797,38.824,39.376,39.749,40.302,40.662,41.341,42.504
1139,1,37.8058,0.04031,33.096,34.261,34.94,35.299,35.853,36.226,36.778,37.806,38.834,39.385,39.759,40.313,40.672,41.351,42.515
1140,1,37.8146,0.04032,33.103,34.268,34.947,35.307,35.861,36.234,36.786,37.815,38.843,39.395,39.769,40.322,40.682,41.361,42.526
1141,1,37.8234,0.04032,33.111,34.276,34.955,35.315,35.869,36.243,36.795,37.823,38.852,39.404,39.778,40.332,40.692,41.371,42.536
1142,1,37.8322,0.04033,33.117,34.283,34.963,35.322,35.877,36.251,36.803,37.832,38.861,39.413,39.787,40.342,40.702,41.381,42.547
1143,1,37.8409,0.04033,33.125,34.291,34.97,35.331,35.885,36.259,36.811,37.841,38.87,39.423,39.797,40.351,40.711,41.391,42.557
1144,1,37.8497,0.04034,33.131,34.298,34.978,35.338,35.893,36.267,36.82,37.85,38.88,39.432,39.806,40.361,40.721,41.402,42.568
1145,1,37.8585,0.04034,33.139,34.306,34.986,35.346,35.901,36.276,36.828,37.859,38.889,39.441,39.816,40.37,40.731,41.411,42.578
1146,1,37.8672,0.04035,33.146,34.313,34.993,35.354,35.909,36.283,36.837,37.867,38.898,39.451,39.825,40.38,40.741,41.422,42.589
1147,1,37.876,0.04035,33.153,34.321,35.002,35.362,35.917,36.292,36.845,37.876,38.907,39.46,39.835,40.39,40.75,41.431,42.599
1148,1,37.8848,0.04036,33.16,34.328,35.009,35.37,35.925,36.3,36.854,37.885,38.916,39.47,39.844,40.4,40.761,41.442,42.61
1149,1,37.8935,0.04036,33.167,34.335,35.017,35.378,35.933,36.308,36.862,37.894,38.925,39.479,39.854,40.409,40.77,41.452,42.62
1150,1,37.9023,0.04037,33.174,34.343,35.024,35.385,35.941,36.317,36.87,37.902,38.934,39.488,39.863,40.419,40.78,41.462,42.631
1151,1,37.911,0.04038,33.18,34.35,35.032,35.393,35.949,36.324,36.878,37.911,38.944,39.498,39.873,40.429,40.79,41.472,42.642
1152,1,37.9198,0.04038,33.188,34.357,35.04,35.401,35.957,36.333,36.887,37.92,38.952,39.507,39.882,40.438,40.8,41.482,42.652
1153,1,37.9285,0.04039,33.194,34.365,35.047,35.409,35.965,36.341,36.895,37.928,38.962,39.516,39.892,40.448,40.81,41.492,42.663
1154,1,37.9372,0.04039,33.202,34.372,35.056,35.417,35.974,36.349,36.904,37.937,38.971,39.525,39.901,40.457,40.819,41.502,42.672
1155,1,37.9459,0.0404,33.209,34.38,35.063,35.424,35.981,36.357,36.912,37.946,38.98,39.535,39.911,40.468,40.829,41.512,42.683
1156,1,37.9547,0.0404,33.216,34.387,35.071,35.433,35.99,36.365,36.92,37.955,38.989,39.544,39.92,40.477,40.839,41.522,42.693
1157,1,37.9634,0.04041,33.223,34.394,35.078,35.44,35.997,36.373,36.929,37.963,38.998,39.554,39.93,40.487,40.849,41.532,42.704
1158,1,37.9721,0.04041,33.23,34.402,35.086,35.448,36.006,36.382,36.937,37.972,39.007,39.563,39.939,40.496,40.858,41.542,42.714
1159,1,37.9808,0.04042,33.237,34.409,35.093,35.456,36.013,36.39,36.945,37.981,39.016,39.572,39.948,40.506,40.868,41.552,42.725
1160,1,37.9895,0.04043,33.243,34.417,35.101,35.463,36.021,36.398,36.954,37.989,39.026,39.581,39.958,40.516,40.878,41.563,42.736
1161,1,37.9983,0.04043,33.251,34.424,35.109,35.471,36.03,36.406,36.962,37.998,39.035,39.591,39.967,40.525,40.888,41.572,42.746
1162,1,38.007,0.04044,33.257,34.431,35.116,35.479,36.037,36.414,36.97,38.007,39.044,39.6,39.977,40.535,40.898,41.583,42.757
1163,1,38.0157,0.04044,33.265,34.439,35.124,35.487,36.045,36.422,36.979,38.016,39.053,39.609,39.986,40.544,40.907,41.592,42.767
1164,1,38.0243,0.04045,33.271,34.446,35.131,35.494,36.053,36.43,36.987,38.024,39.062,39.619,39.995,40.554,40.917,41.602,42.778
1165,1,38.033,0.04045,33.279,34.454,35.139,35.502,36.061,36.439,36.995,38.033,39.071,39.628,40.005,40.563,40.926,41.612,42.787
1166,1,38.0417,0.04046,33.285,34.461,35.147,35.51,36.069,36.446,37.004,38.042,39.08,39.637,40.014,40.574,40.937,41.622,42.798
1167,1,38.0504,0.04046,33.293,34.469,35.155,35.518,36.078,36.455,37.012,38.05,39.089,39.646,40.023,40.583,40.946,41.632,42.808
1168,1,38.0591,0.04047,33.299,34.476,35.162,35.526,36.085,36.463,37.02,38.059,39.098,39.656,40.033,40.593,40.956,41.642,42.819
1169,1,38.0678,0.04047,33.307,34.484,35.17,35.534,36.093,36.471,37.029,38.068,39.107,39.665,40.042,40.602,40.965,41.652,42.829
1170,1,38.0764,0.04048,33.313,34.491,35.178,35.541,36.101,36.479,37.037,38.076,39.116,39.674,40.052,40.612,40.975,41.662,42.839
1171,1,38.0851,0.04049,33.32,34.498,35.185,35.549,36.109,36.487,37.045,38.085,39.125,39.683,40.061,40.622,40.985,41.672,42.85
1172,1,38.0938,0.04049,33.327,34.506,35.193,35.557,36.117,36.495,37.054,38.094,39.134,39.693,40.07,40.631,40.995,41.682,42.86
1173,1,38.1024,0.0405,33.334,34.513,35.2,35.564,36.125,36.503,37.061,38.102,39.143,39.702,40.08,40.641,41.005,41.693,42.871
1174,1,38.1111,0.0405,33.341,34.52,35.208,35.572,36.133,36.511,37.07,38.111,39.152,39.711,40.089,40.65,41.014,41.702,42.881
1175,1,38.1197,0.04051,33.348,34.527,35.215,35.58,36.141,36.519,37.078,38.12,39.161,39.72,40.099,40.66,41.024,41.712,42.892
1176,1,38.1284,0.04051,33.355,34.535,35.223,35.588,36.149,36.528,37.087,38.128,39.17,39.729,40.108,40.669,41.033,41.722,42.902
1177,1,38.137,0.04052,33.362,34.542,35.231,35.595,36.157,36.535,37.095,38.137,39.179,39.739,40.117,40.679,41.043,41.732,42.912
1178,1,38.1457,0.04052,33.369,34.55,35.239,35.603,36.165,36.544,37.103,38.146,39.188,39.748,40.126,40.688,41.053,41.741,42.922
1179,1,38.1543,0.04053,33.376,34.557,35.246,35.611,36.172,36.552,37.111,38.154,39.197,39.757,40.136,40.698,41.063,41.752,42.933
1180,1,38.163,0.04053,33.383,34.565,35.254,35.619,36.181,36.56,37.12,38.163,39.206,39.766,40.145,40.707,41.072,41.761,42.943
1181,1,38.1716,0.04054,33.389,34.572,35.261,35.626,36.189,36.568,37.128,38.172,39.215,39.776,40.155,40.717,41.082,41.772,42.954
1182,1,38.1802,0.04054,33.397,34.58,35.269,35.634,36.196,36.576,37.136,38.18,39.224,39.784,40.164,40.726,41.091,41.781,42.963
1183,1,38.1888,0.04055,33.404,34.586,35.276,35.642,36.204,36.584,37.144,38.189,39.233,39.794,40.173,40.736,41.101,41.791,42.974
1184,1,38.1974,0.04056,33.41,34.593,35.283,35.649,36.212,36.592,37.152,38.198,39.243,39.803,40.183,40.746,41.111,41.802,42.985
1185,1,38.2061,0.04056,33.417,34.601,35.291,35.657,36.22,36.6,37.161,38.206,39.251,39.812,40.192,40.755,41.12,41.811,42.995
1186,1,38.2146,0.04057,33.424,34.608,35.299,35.665,36.228,36.608,37.169,38.215,39.26,39.822,40.202,40.765,41.131,41.821,43.006
1187,1,38.2233,0.04057,33.431,34.616,35.307,35.672,36.236,36.616,37.177,38.223,39.269,39.83,40.211,40.774,41.14,41.831,43.015
1188,1,38.2319,0.04058,33.437,34.623,35.314,35.68,36.244,36.624,37.185,38.232,39.278,39.84,40.22,40.784,41.15,41.841,43.026
1189,1,38.2405,0.04058,33.445,34.63,35.322,35.688,36.252,36.632,37.194,38.241,39.287,39.849,40.229,40.793,41.159,41.85,43.036
1190,1,38.2491,0.04059,33.452,34.637,35.329,35.695,36.259,36.64,37.202,38.249,39.296,39.858,40.239,40.803,41.169,41.861,43.047
1191,1,38.2576,0.04059,33.459,34.645,35.337,35.704,36.268,36.648,37.21,38.257,39.305,39.867,40.248,40.812,41.178,41.87,43.056
1192,1,38.2663,0.0406,33.465,34.652,35.344,35.711,36.275,36.656,37.219,38.266,39.314,39.876,40.257,40.822,41.188,41.88,43.067
1193,1,38.2748,0.0406,33.473,34.66,35.352,35.719,36.283,36.664,37.227,38.275,39.323,39.885,40.266,40.831,41.198,41.89,43.077
1194,1,38.2834,0.04061,33.479,34.667,35.359,35.726,36.291,36.672,37.235,38.283,39.332,39.895,40.276,40.841,41.207,41.9,43.088
1195,1,38.292,0.04061,33.487,34.674,35.367,35.734,36.299,36.68,37.243,38.292,39.341,39.904,40.285,40.85,41.217,41.909,43.097
1196,1,38.3006,0.04062,33.493,34.681,35.374,35.742,36.307,36.688,37.251,38.3,39.35,39.913,40.294,40.859,41.227,41.92,43.108
1197,1,38.3091,0.04063,33.499,34.688,35.381,35.749,36.315,36.696,37.259,38.309,39.359,39.922,40.304,40.869,41.237,41.93,43.119
1198,1,38.3177,0.04063,33.507,34.696,35.39,35.757,36.322,36.704,37.268,38.318,39.368,39.931,40.313,40.878,41.246,41.939,43.129
1199,1,38.3263,0.04064,33.513,34.703,35.397,35.764,36.33,36.712,37.276,38.326,39.377,39.941,40.322,40.888,41.256,41.95,43.139
1200,1,38.3348,0.04064,33.52,34.711,35.405,35.772,36.338,36.72,37.284,38.335,39.385,39.95,40.331,40.897,41.265,41.959,43.149
1201,1,38.3434,0.04065,33.527,34.717,35.412,35.78,36.346,36.728,37.292,38.343,39.395,39.959,40.341,40.907,41.275,41.969,43.16
1202,1,38.3519,0.04065,33.534,34.725,35.42,35.787,36.354,36.736,37.3,38.352,39.404,39.968,40.35,40.916,41.284,41.979,43.17
1203,1,38.3605,0.04066,33.541,34.732,35.427,35.795,36.361,36.744,37.308,38.361,39.413,39.977,40.359,40.926,41.294,41.989,43.18
1204,1,38.369,0.04066,33.548,34.74,35.435,35.803,36.37,36.752,37.317,38.369,39.421,39.986,40.369,40.935,41.303,41.998,43.19
1205,1,38.3776,0.04067,33.554,34.746,35.442,35.81,36.377,36.76,37.325,38.378,39.43,39.995,40.378,40.945,41.313,42.009,43.201
1206,1,38.3861,0.04067,33.562,34.754,35.45,35.818,36.385,36.768,37.333,38.386,39.439,40.004,40.387,40.954,41.322,42.018,43.211
1207,1,38.3946,0.04068,33.568,34.761,35.457,35.826,36.393,36.776,37.341,38.394,39.448,40.013,40.396,40.964,41.332,42.028,43.221
1208,1,38.4031,0.04068,33.576,34.769,35.465,35.833,36.401,36.784,37.35,38.403,39.457,40.022,40.405,40.973,41.341,42.037,43.231
1209,1,38.4117,0.04069,33.582,34.776,35.472,35.841,36.409,36.792,37.357,38.412,39.466,40.031,40.415,40.983,41.351,42.048,43.242
1210,1,38.4202,0.04069,33.589,34.783,35.48,35.849,36.417,36.8,37.366,38.42,39.475,40.041,40.424,40.992,41.361,42.057,43.251
1211,1,38.4287,0.0407,33.595,34.79,35.487,35.856,36.424,36.807,37.374,38.429,39.483,40.05,40.433,41.001,41.37,42.067,43.262
1212,1,38.4372,0.0407,33.603,34.798,35.495,35.864,36.432,36.816,37.382,38.437,39.493,40.059,40.442,41.011,41.38,42.076,43.272
1213,1,38.4457,0.04071,33.609,34.805,35.502,35.871,36.44,36.824,37.39,38.446,39.502,40.068,40.452,41.02,41.389,42.087,43.282
1214,1,38.4543,0.04072,33.615,34.811,35.509,35.879,36.448,36.831,37.398,38.454,39.51,40.077,40.461,41.03,41.399,42.097,43.293
1215,1,38.4628,0.04072,33.623,34.819,35.517,35.887,36.456,36.839,37.406,38.463,39.519,40.086,40.47,41.039,41.408,42.106,43.303
1216,1,38.4713,0.04073,33.629,34.826,35.524,35.894,36.463,36.847,37.415,38.471,39.528,40.095,40.48,41.049,41.419,42.117,43.313
1217,1,38.4797,0.04073,33.637,34.834,35.532,35.902,36.471,36.856,37.422,38.48,39.537,40.104,40.488,41.057,41.428,42.126,43.323
1218,1,38.4882,0.04074,33.643,34.841,35.539,35.909,36.479,36.863,37.431,38.488,39.546,40.113,40.498,41.067,41.437,42.136,43.334
1219,1,38.4967,0.04074,33.65,34.848,35.547,35.917,36.487,36.871,37.439,38.497,39.555,40.122,40.507,41.076,41.446,42.145,43.343
1220,1,38.5052,0.04075,33.656,34.855,35.554,35.924,36.494,36.879,37.447,38.505,39.563,40.131,40.516,41.086,41.456,42.156,43.354
1221,1,38.5137,0.04075,33.664,34.863,35.562,35.932,36.502,36.887,37.455,38.514,39.572,40.14,40.525,41.095,41.465,42.165,43.364
1222,1,38.5222,0.04076,33.67,34.869,35.569,35.939,36.51,36.895,37.463,38.522,39.581,40.15,40.534,41.105,41.475,42.175,43.374
1223,1,38.5306,0.04076,33.678,34.877,35.577,35.947,36.518,36.903,37.471,38.531,39.59,40.158,40.543,41.114,41.484,42.184,43.384
1224,1,38.5391,0.04077,33.683,34.884,35.584,35.955,36.526,36.911,37.479,38.539,39.599,40.168,40.553,41.124,41.494,42.194,43.394
1225,1,38.5476,0.04077,33.691,34.891,35.592,35.963,36.533,36.919,37.487,38.548,39.607,40.176,40.562,41.133,41.504,42.204,43.404
1226,1,38.556,0.04078,33.697,34.898,35.599,35.97,36.541,36.926,37.496,38.556,39.617,40.185,40.571,41.142,41.513,42.214,43.415
1227,1,38.5645,0.04078,33.705,34.906,35.607,35.978,36.549,36.935,37.504,38.565,39.625,40.194,40.58,41.151,41.522,42.223,43.424
1228,1,38.573,0.04079,33.711,34.913,35.614,35.985,36.557,36.942,37.512,38.573,39.634,40.204,40.589,41.161,41.532,42.233,43.435
1229,1,38.5814,0.04079,33.718,34.92,35.622,35.993,36.565,36.95,37.52,38.581,39.643,40.213,40.598,41.17,41.541,42.243,43.444
1230,1,38.5898,0.0408,33.724,34.927,35.629,36,36.572,36.958,37.528,38.59,39.652,40.222,40.607,41.18,41.551,42.253,43.455
1231,1,38.5983,0.0408,33.732,34.935,35.636,36.008,36.58,36.966,37.536,38.598,39.661,40.23,40.617,41.189,41.56,42.262,43.465
1232,1,38.6067,0.04081,33.738,34.941,35.643,36.015,36.587,36.974,37.544,38.607,39.669,40.24,40.626,41.198,41.57,42.272,43.476
1233,1,38.6152,0.04081,33.745,34.949,35.651,36.023,36.596,36.982,37.552,38.615,39.678,40.248,40.635,41.207,41.579,42.281,43.485
1234,1,38.6236,0.04082,33.752,34.956,35.658,36.03,36.603,36.989,37.56,38.624,39.687,40.257,40.644,41.217,41.589,42.291,43.496
1235,1,38.632,0.04082,33.759,34.963,35.666,36.038,36.611,36.998,37.569,38.632,39.696,40.267,40.653,41.226,41.598,42.3,43.505
1236,1,38.6404,0.04083,33.765,34.97,35.673,36.045,36.619,37.005,37.576,38.641,39.705,40.276,40.662,41.235,41.608,42.311,43.516
1237,1,38.6489,0.04084,33.771,34.977,35.68,36.053,36.626,37.013,37.584,38.649,39.713,40.285,40.672,41.245,41.618,42.321,43.526
1238,1,38.6573,0.04084,33.778,34.985,35.688,36.061,36.634,37.021,37.593,38.657,39.722,40.294,40.681,41.254,41.627,42.33,43.536
1239,1,38.6657,0.04085,33.785,34.991,35.695,36.068,36.641,37.029,37.6,38.666,39.731,40.303,40.69,41.264,41.636,42.34,43.547
1240,1,38.6741,0.04085,33.792,34.999,35.703,36.076,36.65,37.037,37.609,38.674,39.74,40.311,40.699,41.273,41.645,42.349,43.556
1241,1,38.6825,0.04086,33.798,35.006,35.71,36.083,36.657,37.044,37.617,38.683,39.748,40.321,40.708,41.282,41.655,42.359,43.567
1242,1,38.6909,0.04086,33.806,35.013,35.718,36.091,36.665,37.052,37.624,38.691,39.757,40.33,40.717,41.291,41.664,42.369,43.576
1243,1,38.6993,0.04087,33.812,35.02,35.724,36.098,36.672,37.06,37.633,38.699,39.766,40.339,40.726,41.301,41.674,42.379,43.587
1244,1,38.7077,0.04087,33.819,35.028,35.732,36.106,36.68,37.068,37.641,38.708,39.775,40.347,40.735,41.31,41.683,42.388,43.596
1245,1,38.7161,0.04088,33.825,35.034,35.739,36.113,36.688,37.076,37.648,38.716,39.783,40.356,40.744,41.319,41.693,42.398,43.607
1246,1,38.7245,0.04088,33.832,35.042,35.747,36.12,36.696,37.084,37.657,38.724,39.792,40.365,40.753,41.328,41.702,42.407,43.617
1247,1,38.7329,0.04089,33.839,35.048,35.754,36.128,36.703,37.091,37.665,38.733,39.801,40.374,40.763,41.338,41.712,42.417,43.627
1248,1,38.7413,0.04089,33.846,35.056,35.762,36.135,36.711,37.1,37.673,38.741,39.81,40.383,40.771,41.347,41.721,42.426,43.637
1249,1,38.7496,0.0409,33.852,35.063,35.769,36.143,36.719,37.107,37.681,38.75,39.819,40.392,40.781,41.357,41.73,42.437,43.647
1250,1,38.758,0.0409,33.859,35.07,35.776,36.15,36.726,37.115,37.689,38.758,39.827,40.401,40.789,41.365,41.739,42.446,43.657
1251,1,38.7664,0.04091,33.865,35.077,35.783,36.158,36.734,37.123,37.697,38.767,39.836,40.41,40.799,41.375,41.749,42.456,43.667
1252,1,38.7747,0.04091,33.873,35.085,35.791,36.165,36.742,37.131,37.705,38.775,39.844,40.419,40.807,41.384,41.758,42.465,43.677
1253,1,38.7831,0.04092,33.879,35.091,35.798,36.173,36.749,37.138,37.713,38.783,39.854,40.428,40.817,41.393,41.768,42.475,43.687
1254,1,38.7915,0.04092,33.886,35.099,35.806,36.18,36.757,37.146,37.721,38.791,39.862,40.437,40.826,41.402,41.777,42.484,43.697
1255,1,38.7998,0.04093,33.892,35.106,35.813,36.188,36.765,37.154,37.729,38.8,39.871,40.446,40.835,41.412,41.787,42.494,43.707
1256,1,38.8081,0.04093,33.9,35.113,35.82,36.195,36.772,37.162,37.737,38.808,39.88,40.454,40.844,41.421,41.796,42.504,43.717
1257,1,38.8165,0.04094,33.906,35.12,35.828,36.203,36.78,37.169,37.744,38.817,39.888,40.463,40.853,41.43,41.806,42.513,43.727
1258,1,38.8248,0.04094,33.913,35.127,35.835,36.21,36.788,37.178,37.753,38.825,39.897,40.472,40.862,41.439,41.814,42.522,43.737
1259,1,38.8332,0.04095,33.919,35.134,35.842,36.217,36.795,37.185,37.761,38.833,39.906,40.481,40.871,41.449,41.824,42.533,43.747
1260,1,38.8415,0.04095,33.926,35.141,35.85,36.225,36.803,37.193,37.769,38.842,39.914,40.49,40.88,41.458,41.833,42.542,43.757
1261,1,38.8498,0.04096,33.932,35.148,35.857,36.232,36.811,37.2,37.776,38.85,39.923,40.499,40.889,41.467,41.843,42.552,43.767
1262,1,38.8582,0.04096,33.94,35.156,35.865,36.24,36.819,37.209,37.785,38.858,39.932,40.508,40.898,41.476,41.852,42.561,43.777
1263,1,38.8665,0.04097,33.946,35.162,35.872,36.247,36.826,37.216,37.793,38.867,39.941,40.517,40.907,41.486,41.861,42.571,43.787
1264,1,38.8748,0.04097,33.953,35.17,35.879,36.255,36.834,37.224,37.8,38.875,39.949,40.526,40.916,41.494,41.87,42.58,43.797
1265,1,38.8831,0.04098,33.959,35.176,35.886,36.262,36.841,37.231,37.808,38.883,39.958,40.535,40.925,41.504,41.88,42.59,43.807
1266,1,38.8915,0.04098,33.966,35.184,35.894,36.27,36.849,37.24,37.817,38.891,39.967,40.543,40.934,41.513,41.889,42.599,43.817
