Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
469,0.0384,22.9232,0.11021,16.27011774,17.71635043,18.61583661,19.10967216,19.89672258,20.44346908,21.2790212,22.92366995,24.68957298,25.69047182,26.39154193,27.46298871,28.17949119,29.58604066,32.15442646
470,0.0382,22.9387,0.11022,16.28114086,17.72737354,18.62906435,19.1228999,19.90995031,20.45669682,21.29224893,22.93910232,24.70720996,25.7081088,26.40917892,27.4806257,28.19933279,29.60588227,32.17647269
471,0.0379,22.9541,0.11023,16.29216397,17.74060128,18.64008747,19.13612764,19.92317805,20.46992456,21.3076813,22.95453468,24.72264232,25.72574579,26.4268159,27.5004673,28.2191744,29.6279285,32.19851892
472,0.0377,22.9693,0.11024,16.30098246,17.7516244,18.6533152,19.14715076,19.93640579,20.48315229,21.32090903,22.96996704,24.74027931,25.74338277,26.44445289,27.51810429,28.23901601,29.6477701,32.22276977
473,0.0375,22.9847,0.11025,16.31200558,17.76264751,18.66433832,19.16037849,19.94963353,20.49858465,21.33634139,22.9853994,24.75571167,25.76101976,26.46208987,27.53794589,28.25885761,29.66761171,32.244816
474,0.0373,22.9999,0.11026,16.32302869,17.77367063,18.67756606,19.17360623,19.96065664,20.51181239,21.34956913,23.00083176,24.77334865,25.77865674,26.48193148,27.55558288,28.27869922,29.68965794,32.26686223
475,0.037,23.0154,0.11027,16.33405181,17.78689836,18.68858917,19.18683397,19.97388438,20.52504013,21.36279687,23.01626412,24.79098564,25.79629372,26.49956846,27.57542448,28.29633621,29.70949955,32.29111308
476,0.0368,23.0306,0.11029,16.3428703,17.79792148,18.70181691,19.19785708,19.98711212,20.53826787,21.37822923,23.03169648,24.806418,25.81393071,26.51720544,27.59526609,28.31617781,29.73154578,32.31536393
477,0.0366,23.046,0.1103,16.35389341,17.80894459,18.71284002,19.21108482,20.00033986,20.55149561,21.39145697,23.04712884,24.82405498,25.83156769,26.53484243,27.61290308,28.33601942,29.75138739,32.33741016
478,0.0363,23.0612,0.11031,16.36491653,17.81996771,18.72606776,19.22210794,20.01356759,20.56472334,21.40468471,23.06035658,24.83948734,25.84920468,26.55247941,27.63274468,28.35586103,29.77343362,32.36166102
479,0.0361,23.0767,0.11032,16.37593964,17.83099082,18.73709088,19.23533568,20.02679533,20.57795108,21.42011707,23.07578894,24.85712433,25.86684166,26.57232102,27.65258629,28.37570263,29.79327522,32.38370725
480,0.0359,23.0919,0.11033,16.38696276,17.84421856,18.75031862,19.24856341,20.04002307,20.59117882,21.43334481,23.0912213,24.87255669,25.88227402,26.589958,27.67022327,28.39554424,29.81311683,32.40575348
481,0.0357,23.1073,0.11034,16.39578125,17.85524168,18.76134173,19.25958653,20.05325081,20.60440656,21.44877717,23.10665366,24.89019367,25.899911,26.60759499,27.69006488,28.41538585,29.83516306,32.43000433
482,0.0354,23.1225,0.11035,16.40680437,17.86626479,18.77456947,19.27281427,20.06647855,20.61983892,21.46200491,23.12208602,24.90783065,25.91754799,26.62523197,27.70770186,28.43522745,29.85500467,32.45205056
483,0.0352,23.1377,0.11037,16.41782748,17.87728791,18.78559258,19.286042,20.07970628,20.63306666,21.47523264,23.13751839,24.92326302,25.93518497,26.64286896,27.72754347,28.45506906,29.8770509,32.47630141
484,0.035,23.153,0.11038,16.42664597,17.88831102,18.79882032,19.29706512,20.0907294,20.6462944,21.490665,23.15295075,24.9409,25.95282196,26.66271056,27.74738508,28.47270605,29.8968925,32.49834764
485,0.0347,23.1684,0.11039,16.43766909,17.90153876,18.80984344,19.31029286,20.10395714,20.65952213,21.50389274,23.16838311,24.95633236,25.97045894,26.68034755,27.76502206,28.49254765,29.91893873,32.5225985
486,0.0345,23.1836,0.1104,16.4486922,17.91256188,18.82307117,19.3235206,20.11718488,20.67274987,21.51712048,23.18381547,24.97396934,25.98809592,26.69798453,27.78486367,28.51238926,29.93878034,32.54464473
487,0.0343,23.1988,0.11041,16.45971532,17.92358499,18.83409429,19.33454371,20.13041261,20.68597761,21.53255284,23.19924783,24.98940171,26.00573291,26.71562151,27.80250065,28.53223087,29.95862195,32.56669096
488,0.0341,23.214,0.11042,16.47073843,17.93460811,18.84732203,19.34777145,20.14364035,20.69920535,21.54578058,23.21468019,25.00703869,26.02336989,26.7332585,27.82234226,28.55207247,29.97846355,32.59094181
489,0.0338,23.2292,0.11044,16.47955693,17.94563122,18.85834514,19.35879456,20.15686809,20.71243309,21.55900832,23.23011255,25.02247105,26.04100688,26.75089548,27.84218387,28.57191408,30.00050978,32.61298804
490,0.0336,23.2444,0.11045,16.49058004,17.95665434,18.87157288,19.3720223,20.17009583,20.72566082,21.57444068,23.24554491,25.04010803,26.05864386,26.77073709,27.85982085,28.58955106,30.02035139,32.63723889
491,0.0334,23.2599,0.11046,16.50160316,17.96988207,18.882596,19.38525004,20.18332357,20.73888856,21.58766842,23.26097727,25.05774502,26.07628084,26.78837407,27.87966246,28.60939267,30.04239762,32.65928512
492,0.0332,23.2751,0.11047,16.51042165,17.98090519,18.89582373,19.39627315,20.1965513,20.7521163,21.60089615,23.27420501,25.07317738,26.09391783,26.80601106,27.89729944,28.62923428,30.06223923,32.68353598
493,0.0329,23.2903,0.11048,16.52144476,17.9919283,18.90684685,19.40950089,20.20977904,20.76534404,21.61632852,23.28963737,25.09081436,26.10935019,26.82364804,27.91714105,28.64907589,30.08428546,32.70558221
494,0.0327,23.3055,0.1105,16.53246788,18.00295142,18.91786996,19.42272863,20.22080216,20.77857178,21.62955625,23.30506973,25.10624672,26.12698717,26.84128503,27.93477803,28.66891749,30.10412707,32.72983306
495,0.0325,23.3205,0.11051,16.54128637,18.01397453,18.9310977,19.43375175,20.23402989,20.79179951,21.64278399,23.32050209,25.12388371,26.14462416,26.85892201,27.95461964,28.6887591,30.12396867,32.75187929
496,0.0323,23.3357,0.11052,16.55230948,18.02499765,18.94212082,19.44697948,20.24725763,20.80502725,21.65821635,23.33593446,25.13931607,26.16226114,26.87876362,27.97225662,28.70639608,30.1460149,32.77392552
497,0.032,23.3509,0.11053,16.5633326,18.03822539,18.95534855,19.4580026,20.26048537,20.81825499,21.67144409,23.35136682,25.15695305,26.17989813,26.8964006,27.99209823,28.72623769,30.16585651,32.79817637
498,0.0318,23.3661,0.11054,16.57435571,18.0492485,18.96637167,19.47123034,20.27371311,20.83148273,21.68467183,23.36679918,25.17238541,26.19753511,26.91403758,28.00973522,28.7460793,30.18569812,32.8202226
499,0.0316,23.3813,0.11056,16.58317421,18.06027162,18.97959941,19.48225345,20.28694085,20.84471047,21.70010419,23.38223154,25.1900224,26.21517209,26.93167457,28.02957682,28.7659209,30.20774435,32.84447345
500,0.0314,23.3966,0.11057,16.59419732,18.07129473,18.99062252,19.49548119,20.29796396,20.8579382,21.71333193,23.3976639,25.20545476,26.23280908,26.94931155,28.04941843,28.78576251,30.22758595,32.86651968
501,0.0312,23.4116,0.11058,16.60522044,18.08231785,19.00164564,19.50870893,20.3111917,20.87116594,21.72655967,23.41089164,25.22309174,26.24824144,26.96694854,28.06705541,28.80560412,30.24963218,32.88856591
502,0.0309,23.4268,0.11059,16.61403893,18.09334096,19.01487338,19.51973204,20.32441944,20.8865983,21.74199203,23.426324,25.2385241,26.26587842,26.98458552,28.08689702,28.8232411,30.26947379,32.91281677
503,0.0307,23.442,0.1106,16.62506204,18.10436408,19.02589649,19.53295978,20.33764718,20.89982604,21.75521976,23.44175636,25.25616109,26.28351541,27.00442713,28.104534,28.84308271,30.2893154,32.934863
504,0.0305,23.457,0.11062,16.63608516,18.11538719,19.03912423,19.5439829,20.35087491,20.91084916,21.7684475,23.45718872,25.27159345,26.30115239,27.02206411,28.12437561,28.86292432,30.31136163,32.95911385
505,0.0303,23.4722,0.11063,16.64490365,18.12861493,19.05014734,19.55721063,20.36410265,20.92628152,21.78167524,23.47262108,25.28923043,26.31878937,27.0397011,28.1420126,28.88276592,30.33120323,32.98116008
506,0.03,23.4874,0.11064,16.65592677,18.13963804,19.06337508,19.57043837,20.37733039,20.93950925,21.7971076,23.48805344,25.30466279,26.33642636,27.05733808,28.1618542,28.90260753,30.35104484,33.00320631
507,0.0298,23.5024,0.11065,16.66694988,18.15066116,19.0743982,19.58146149,20.3883535,20.95273699,21.81033534,23.5034858,25.32229978,26.35406334,27.07497506,28.17949119,28.92024451,30.37309107,33.02525254
508,0.0296,23.5176,0.11067,16.67576837,18.16168427,19.08542131,19.59468922,20.40158124,20.96596473,21.82356308,23.51671354,25.33773214,26.37170033,27.09261205,28.19933279,28.94008612,30.39293268,33.04950339
509,0.0294,23.5326,0.11068,16.68679149,18.17270739,19.09864905,19.60571234,20.41480898,20.97919247,21.83899544,23.5321459,25.35536912,26.38713269,27.11024903,28.21696978,28.95992773,30.41277429,33.07154962
510,0.0292,23.5478,0.11069,16.6978146,18.1837305,19.10967216,19.61894008,20.42803672,20.99242021,21.85222318,23.54757826,25.37080148,26.40476967,27.12788602,28.23681138,28.97976934,30.43482052,33.09580048
511,0.0289,23.5628,0.1107,16.70883772,18.19475362,19.1228999,19.62996319,20.44126446,21.00564794,21.86545091,23.56301062,25.38843847,26.42240666,27.145523,28.25444837,28.99961094,30.45466212,33.11784671
512,0.0287,23.578,0.11072,16.71765621,18.20577673,19.13392302,19.64319093,20.45228757,21.01887568,21.87867865,23.57844299,25.40387083,26.44004364,27.16536461,28.27428998,29.01945255,30.47670835,33.14209756
513,0.0285,23.593,0.11073,16.72867932,18.21679985,19.14494613,19.65421405,20.46551531,21.0298988,21.89411101,23.59387535,25.42150781,26.45768062,27.18300159,28.29192696,29.03708953,30.49654996,33.16414379
514,0.0283,23.608,0.11074,16.73749782,18.23002759,19.15817387,19.66744178,20.47874305,21.04312654,21.90733875,23.60710308,25.43694017,26.47531761,27.20063857,28.31176857,29.05693114,30.51639157,33.18619002
515,0.0281,23.6232,0.11075,16.74852093,18.2410507,19.16919699,19.68066952,20.49197079,21.0585589,21.92056649,23.62253545,25.45237254,26.49074997,27.21827556,28.32940555,29.07677275,30.53623317,33.21044087
516,0.0279,23.6382,0.11077,16.75954405,18.25207382,19.1802201,19.69169264,20.5029939,21.06958201,21.93379423,23.63796781,25.47000952,26.50838695,27.23591254,28.34924716,29.09661435,30.5582794,33.2324871
517,0.0276,23.6532,0.11078,16.76836254,18.26309693,19.19344784,19.70492037,20.51622164,21.08280975,21.94922659,23.65340017,25.48544188,26.52602394,27.25354953,28.36688414,29.11425134,30.57812101,33.25673796
518,0.0274,23.6682,0.11079,16.77938565,18.27412005,19.20447095,19.71594349,20.52944938,21.09603749,21.96245433,23.66883253,25.50307886,26.54366092,27.27118651,28.38672575,29.13409295,30.59796262,33.27878419
519,0.0272,23.6834,0.11081,16.78820415,18.28514316,19.21549407,19.72917123,20.54267711,21.10926523,21.97568206,23.68426489,25.51851123,26.5612979,27.28882349,28.40656736,29.15393455,30.62000885,33.30303504
520,0.027,23.6984,0.11082,16.79922726,18.29616628,19.22872181,19.74019434,20.55590485,21.12249296,21.9889098,23.69749263,25.53614821,26.57893489,27.30646048,28.42420434,29.17377616,30.63985045,33.32508127
521,0.0268,23.7134,0.11083,16.81025038,18.30718939,19.23974492,19.75342208,20.56692797,21.1357207,22.00434216,23.71292499,25.55158057,26.59436725,27.32409746,28.44184132,29.19141314,30.65969206,33.3471275
522,0.0266,23.7284,0.11084,16.82127349,18.31821251,19.25297266,19.7644452,20.58015571,21.14894844,22.0175699,23.72835735,25.56921755,26.61200423,27.34173445,28.46168293,29.21125475,30.68173829,33.36917373
523,0.0263,23.7433,0.11086,16.83009198,18.32923562,19.26399577,19.77767293,20.59338344,21.16217618,22.03079764,23.74378971,25.58464992,26.62964122,27.36157605,28.47931991,29.23109636,30.7015799,33.39342458
524,0.0261,23.7583,0.11087,16.8411151,18.34025874,19.27501889,19.78869605,20.60661118,21.17540392,22.04402538,23.75922207,25.6022869,26.6472782,27.37921304,28.49916152,29.25093796,30.72142151,33.41547081
525,0.0259,23.7736,0.11088,16.84993359,18.35348648,19.28824663,19.80192379,20.61983892,21.18863165,22.05945774,23.77465443,25.61771926,26.66491519,27.39685002,28.51679851,29.27077957,30.74346774,33.43751704
526,0.0257,23.7885,0.1109,16.8609567,18.36230497,19.29926974,19.8129469,20.63086203,21.20185939,22.07268548,23.78788217,25.63535624,26.68255217,27.41448701,28.53664011,29.28841656,30.76330934,33.46176789
527,0.0255,23.8035,0.11091,16.87197982,18.37553271,19.31029286,19.82617464,20.64408977,21.21508713,22.08591321,23.80331453,25.65078861,26.69798453,27.43212399,28.5542771,29.30825816,30.78535557,33.48381412
528,0.0253,23.8185,0.11092,16.88079831,18.38655582,19.3235206,19.83719775,20.65731751,21.22831487,22.09914095,23.81874689,25.66622097,26.71562151,27.44976097,28.5741187,29.32809977,30.80519718,33.50806498
529,0.025,23.8335,0.11094,16.89182143,18.39757894,19.33454371,19.85042549,20.67054525,21.24154261,22.11457331,23.83417925,25.68385795,26.7332585,27.46739796,28.59396031,29.34794138,30.82503879,33.53011121
530,0.0248,23.8483,0.11095,16.90063992,18.40860205,19.34556683,19.86144861,20.68156836,21.25477034,22.12780105,23.84740699,25.69929031,26.75089548,27.48503494,28.61159729,29.36557836,30.84488039,33.55215744
531,0.0246,23.8633,0.11096,16.91166303,18.41962517,19.35879456,19.87467635,20.6947961,21.26799808,22.14102879,23.86283935,25.7169273,26.76632784,27.50267193,28.62923428,29.38541997,30.86692662,33.57640829
532,0.0244,23.8783,0.11098,16.92048153,18.43064828,19.36981768,19.88569946,20.70802384,21.28122582,22.15425653,23.87827171,25.73235966,26.78396483,27.52030891,28.64907589,29.40526157,30.88676823,33.59845452
533,0.0242,23.8933,0.11099,16.93150464,18.4416714,19.38084079,19.8989272,20.72125158,21.29445356,22.16748427,23.89370407,25.74779202,26.80160181,27.53794589,28.66671287,29.42510318,30.90660984,33.62050075
534,0.024,23.9083,0.111,16.94252776,18.45269451,19.39406853,19.90995031,20.73227469,21.3076813,22.18291663,23.90913644,25.765429,26.8192388,27.55558288,28.68655448,29.44274017,30.92865607,33.6447516
535,0.0238,23.9232,0.11102,16.95134625,18.46371763,19.40509165,19.92317805,20.74550243,21.31870441,22.19614436,23.92236417,25.78086136,26.83687578,27.57542448,28.70419146,29.46258177,30.94849767,33.66679783
536,0.0236,23.9382,0.11103,16.96236936,18.47474074,19.41611476,19.93420117,20.75873017,21.33193215,22.2093721,23.93779653,25.79849835,26.85451276,27.59306147,28.72403307,29.48242338,30.96833928,33.69104869
537,0.0233,23.953,0.11104,16.97118785,18.48576386,19.4293425,19.9474289,20.77195791,21.34515989,22.22259984,23.9532289,25.81393071,26.86994512,27.60849383,28.74167005,29.50226499,30.98818089,33.71309492
538,0.0231,23.968,0.11106,16.98221097,18.49678697,19.44036561,19.95845202,20.78298102,21.35838762,22.23582758,23.96866126,25.83156769,26.88758211,27.62833544,28.76151166,29.51990197,31.01022712,33.73514115
539,0.0229,23.983,0.11107,16.99323408,18.50781009,19.45138873,19.97167976,20.79620876,21.37161536,22.25125994,23.98409362,25.84700005,26.90521909,27.64597242,28.77914864,29.53974358,31.03006873,33.759392
540,0.0227,23.9978,0.11108,17.00205258,18.5188332,19.46461647,19.98270287,20.8094365,21.3848431,22.26448768,23.99732136,25.86243241,26.92285608,27.6636094,28.79678563,29.55958518,31.04991033,33.78143823
541,0.0225,24.0128,0.1111,17.01307569,18.52985632,19.47563958,19.99372599,20.82045961,21.39807084,22.27771542,24.01275372,25.8800694,26.93828844,27.68124639,28.81662723,29.57942679,31.07195656,33.80348446
542,0.0223,24.0277,0.11111,17.02189418,18.54087943,19.4866627,20.00695373,20.83368735,21.41129858,22.29094315,24.02818608,25.89550176,26.95592542,27.69888337,28.83426422,29.59706378,31.09179817,33.82773531
543,0.0221,24.0425,0.11113,17.0329173,18.55190255,19.49768581,20.01797684,20.84691509,21.42452631,22.30417089,24.04361844,25.91313874,26.97356241,27.71652036,28.85410582,29.61690538,31.11163978,33.84978154
544,0.0219,24.0575,0.11114,17.04173579,18.56292566,19.51091355,20.03120458,20.86014283,21.43775405,22.31960325,24.05684618,25.9285711,26.99119939,27.73415734,28.87174281,29.63674699,31.13368601,33.87182777
545,0.0217,24.0725,0.11115,17.05275891,18.57394878,19.52193667,20.04222769,20.87116594,21.45098179,22.33283099,24.07227854,25.94400346,27.00883637,27.75179432,28.89158442,29.6565886,31.15352761,33.89607863
546,0.0214,24.0873,0.11117,17.0615774,18.58497189,19.53295978,20.05545543,20.88439368,21.46200491,22.34605873,24.0877109,25.96164045,27.02426873,27.76943131,28.9092214,29.67422558,31.17336922,33.91812486
547,0.0212,24.1023,0.11118,17.07260051,18.59599501,19.54618752,20.06647855,20.89762142,21.47523264,22.35928647,24.10314326,25.97707281,27.04190572,27.78706829,28.92906301,29.69406719,31.19541545,33.94237571
548,0.021,24.117,0.1112,17.081419,18.60701812,19.55721063,20.07970628,20.90864453,21.48846038,22.3725142,24.116371,25.99470979,27.0595427,27.80470528,28.94669999,29.71390879,31.21525706,33.96442194
549,0.0208,24.132,0.11121,17.09244212,18.61804124,19.56823375,20.0907294,20.92187227,21.50168812,22.38574194,24.13180336,26.01014215,27.07717969,27.82234226,28.9665416,29.7337504,31.23509866,33.98646817
550,0.0206,24.1468,0.11122,17.10346523,18.62906435,19.57925686,20.10395714,20.93510001,21.51491586,22.4011743,24.14723572,26.02557452,27.09261205,27.83997924,28.98417858,29.75138739,31.25494027,34.0085144
551,0.0204,24.1618,0.11124,17.11228373,18.64008747,19.5924846,20.11498025,20.94612312,21.5281436,22.41440204,24.16266808,26.0432115,27.11024903,27.85761623,29.00402019,29.77122899,31.2769865,34.03276525
552,0.0202,24.1766,0.11125,17.12330684,18.65111058,19.60350772,20.12600337,20.95935086,21.54137133,22.42762978,24.17589582,26.05864386,27.12788602,27.87525321,29.02165717,29.7910706,31.29682811,34.05481148
553,0.02,24.1913,0.11127,17.13212533,18.6621337,19.61453083,20.13923111,20.9725786,21.55239445,22.44085752,24.19132818,26.07628084,27.145523,27.8928902,29.03929416,29.80870758,31.31666972,34.07906233
554,0.0198,24.2063,0.11128,17.14314845,18.67315681,19.62555395,20.15025422,20.98580634,21.56562219,22.45408526,24.20676054,26.09171321,27.16095536,27.91052718,29.05913576,29.82854919,31.33871595,34.10110856
555,0.0196,24.2211,0.11129,17.15196694,18.68417993,19.63878168,20.16348196,20.99682945,21.57884992,22.46731299,24.2221929,26.10714557,27.17859234,27.92816416,29.07677275,29.8483908,31.35855755,34.12315479
556,0.0194,24.2359,0.11131,17.16299006,18.69520304,19.6498048,20.17450507,21.01005719,21.59207766,22.48274535,24.23542064,26.12478255,27.19622933,27.94580115,29.09661435,29.8682324,31.37839916,34.14740565
557,0.0192,24.2509,0.11132,17.17180855,18.70622616,19.66082791,20.18773281,21.02328493,21.6053054,22.49597309,24.250853,26.14021491,27.21386631,27.96343813,29.11425134,29.88586939,31.39824077,34.16945188
558,0.0189,24.2656,0.11134,17.18283166,18.71724927,19.67185103,20.19875593,21.03430804,21.61853314,22.50920083,24.26628536,26.15564727,27.22929867,27.98107512,29.13409295,29.905711,31.420287,34.19370273
