Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
606,-0.2757,23.4301,0.12323,16.312,17.78,18.715,19.235,20.075,20.666,21.581,23.431,25.485,26.683,27.536,28.865,29.771,31.583,35.034
607,-0.2759,23.4451,0.12323,16.323,17.791,18.728,19.249,20.086,20.679,21.596,23.446,25.501,26.7,27.553,28.883,29.791,31.605,35.058
608,-0.2761,23.4601,0.12323,16.334,17.805,18.739,19.262,20.1,20.693,21.61,23.459,25.519,26.718,27.571,28.9,29.809,31.625,35.08
609,-0.2763,23.475,0.12324,16.343,17.816,18.75,19.273,20.113,20.706,21.623,23.475,25.534,26.735,27.589,28.92,29.829,31.647,35.104
610,-0.2764,23.49,0.12324,16.354,17.827,18.764,19.286,20.126,20.719,21.636,23.49,25.552,26.753,27.606,28.938,29.848,31.667,35.128
611,-0.2766,23.505,0.12324,16.365,17.838,18.775,19.297,20.139,20.732,21.652,23.506,25.567,26.769,27.624,28.958,29.868,31.687,35.151
612,-0.2768,23.52,0.12325,16.376,17.849,18.788,19.31,20.15,20.746,21.665,23.521,25.585,26.786,27.642,28.978,29.888,31.709,35.175
613,-0.277,23.535,0.12325,16.385,17.86,18.799,19.321,20.163,20.759,21.678,23.534,25.6,26.804,27.661,28.995,29.906,31.729,35.199
614,-0.2772,23.55,0.12325,16.396,17.873,18.812,19.335,20.177,20.772,21.691,23.55,25.616,26.821,27.679,29.013,29.926,31.749,35.221
615,-0.2773,23.565,0.12326,16.407,17.884,18.823,19.346,20.19,20.785,21.705,23.565,25.633,26.839,27.697,29.033,29.945,31.771,35.245
616,-0.2775,23.58,0.12326,16.418,17.895,18.834,19.359,20.203,20.798,21.72,23.581,25.649,26.855,27.714,29.053,29.965,31.791,35.267
617,-0.2777,23.595,0.12326,16.427,17.906,18.847,19.372,20.214,20.812,21.733,23.596,25.666,26.872,27.732,29.07,29.983,31.813,35.292
618,-0.2779,23.61,0.12327,16.438,17.917,18.858,19.383,20.227,20.825,21.746,23.609,25.682,26.89,27.75,29.09,30.003,31.833,35.316
619,-0.278,23.625,0.12327,16.449,17.928,18.872,19.396,20.241,20.838,21.76,23.625,25.699,26.907,27.767,29.108,30.023,31.855,35.338
620,-0.2782,23.64,0.12327,16.46,17.939,18.883,19.407,20.254,20.851,21.775,23.64,25.715,26.925,27.785,29.125,30.042,31.874,35.36
621,-0.2784,23.6549,0.12328,16.469,17.952,18.896,19.421,20.267,20.865,21.788,23.656,25.73,26.943,27.803,29.145,30.062,31.896,35.384
622,-0.2786,23.6699,0.12328,16.48,17.963,18.907,19.432,20.278,20.878,21.802,23.671,25.748,26.958,27.82,29.165,30.082,31.916,35.408
623,-0.2787,23.6849,0.12328,16.491,17.974,18.918,19.445,20.291,20.891,21.815,23.684,25.763,26.976,27.838,29.183,30.1,31.936,35.43
624,-0.2789,23.6999,0.12329,16.499,17.985,18.931,19.458,20.305,20.904,21.83,23.7,25.781,26.993,27.855,29.202,30.12,31.958,35.455
625,-0.2791,23.7149,0.12329,16.51,17.996,18.942,19.469,20.318,20.917,21.843,23.715,25.796,27.011,27.873,29.22,30.139,31.978,35.479
626,-0.2793,23.7299,0.1233,16.521,18.007,18.955,19.482,20.331,20.931,21.857,23.731,25.814,27.029,27.893,29.24,30.159,32,35.503
627,-0.2794,23.7449,0.1233,16.532,18.018,18.966,19.493,20.342,20.944,21.87,23.746,25.829,27.044,27.911,29.258,30.179,32.02,35.525
628,-0.2796,23.7599,0.1233,16.543,18.032,18.977,19.507,20.355,20.957,21.885,23.759,25.845,27.062,27.928,29.277,30.197,32.04,35.547
629,-0.2798,23.7749,0.12331,16.552,18.043,18.991,19.518,20.369,20.97,21.899,23.775,25.862,27.079,27.946,29.295,30.217,32.062,35.572
630,-0.2799,23.7899,0.12331,16.563,18.054,19.002,19.531,20.382,20.984,21.912,23.79,25.878,27.097,27.963,29.315,30.236,32.082,35.596
631,-0.2801,23.8049,0.12332,16.574,18.065,19.015,19.542,20.395,20.995,21.925,23.806,25.896,27.115,27.981,29.333,30.256,32.104,35.62
632,-0.2803,23.8198,0.12332,16.583,18.076,19.026,19.555,20.406,21.008,21.94,23.821,25.911,27.13,27.999,29.352,30.276,32.124,35.642
633,-0.2804,23.8348,0.12332,16.594,18.087,19.039,19.568,20.419,21.021,21.954,23.834,25.929,27.148,28.016,29.37,30.294,32.143,35.664
634,-0.2806,23.8498,0.12333,16.605,18.098,19.05,19.579,20.432,21.034,21.967,23.85,25.944,27.165,28.034,29.39,30.314,32.165,35.688
635,-0.2808,23.8648,0.12333,16.616,18.111,19.061,19.592,20.446,21.048,21.98,23.865,25.959,27.183,28.052,29.407,30.333,32.185,35.713
636,-0.2809,23.8798,0.12334,16.625,18.122,19.074,19.604,20.459,21.061,21.996,23.88,25.977,27.201,28.071,29.427,30.353,32.207,35.737
637,-0.2811,23.8948,0.12334,16.636,18.133,19.085,19.617,20.47,21.074,22.009,23.896,25.993,27.218,28.089,29.445,30.373,32.227,35.759
638,-0.2813,23.9098,0.12335,16.647,18.144,19.096,19.628,20.483,21.087,22.022,23.909,26.01,27.234,28.107,29.465,30.393,32.249,35.783
639,-0.2814,23.9248,0.12335,16.656,18.155,19.11,19.641,20.496,21.1,22.035,23.925,26.026,27.251,28.124,29.482,30.413,32.269,35.807
640,-0.2816,23.9398,0.12336,16.667,18.166,19.121,19.652,20.51,21.114,22.051,23.94,26.043,27.269,28.142,29.502,30.433,32.291,35.832
641,-0.2818,23.9548,0.12336,16.678,18.177,19.134,19.665,20.523,21.127,22.064,23.955,26.059,27.287,28.16,29.522,30.45,32.311,35.854
642,-0.2819,23.9698,0.12336,16.689,18.19,19.145,19.678,20.534,21.14,22.077,23.971,26.076,27.304,28.177,29.54,30.47,32.331,35.876
643,-0.2821,23.9848,0.12337,16.698,18.201,19.156,19.689,20.547,21.153,22.09,23.984,26.092,27.32,28.195,29.56,30.49,32.353,35.9
644,-0.2822,23.9997,0.12337,16.709,18.212,19.169,19.703,20.56,21.167,22.106,24,26.107,27.337,28.213,29.577,30.51,32.373,35.924
645,-0.2824,24.0147,0.12338,16.72,18.223,19.18,19.714,20.574,21.18,22.119,24.015,26.125,27.355,28.23,29.597,30.53,32.395,35.949
646,-0.2826,24.0297,0.12338,16.731,18.234,19.193,19.727,20.587,21.193,22.132,24.03,26.14,27.373,28.248,29.615,30.547,32.415,35.971
647,-0.2827,24.0447,0.12339,16.74,18.245,19.204,19.738,20.598,21.206,22.145,24.046,26.158,27.39,28.268,29.635,30.567,32.437,35.995
648,-0.2829,24.0597,0.12339,16.751,18.256,19.215,19.751,20.611,21.219,22.159,24.059,26.173,27.408,28.285,29.652,30.587,32.456,36.017
649,-0.283,24.0749,0.1234,16.762,18.268,19.229,19.762,20.624,21.233,22.174,24.074,26.191,27.426,28.303,29.672,30.607,32.479,36.043
650,-0.2832,24.0899,0.1234,16.771,18.281,19.24,19.775,20.637,21.246,22.187,24.09,26.206,27.441,28.321,29.69,30.627,32.498,36.065
651,-0.2834,24.1049,0.12341,16.782,18.292,19.253,19.786,20.651,21.259,22.201,24.105,26.224,27.459,28.338,29.709,30.646,32.52,36.09
652,-0.2835,24.1199,0.12341,16.793,18.303,19.264,19.8,20.662,21.272,22.216,24.121,26.239,27.476,28.356,29.729,30.666,32.54,36.112
653,-0.2837,24.1349,0.12342,16.801,18.314,19.275,19.813,20.675,21.286,22.229,24.134,26.257,27.494,28.373,29.747,30.686,32.562,36.136
654,-0.2838,24.1499,0.12342,16.812,18.325,19.288,19.824,20.688,21.299,22.242,24.149,26.272,27.511,28.391,29.767,30.704,32.582,36.16
655,-0.284,24.1649,0.12343,16.823,18.336,19.299,19.837,20.701,21.312,22.256,24.165,26.29,27.529,28.411,29.784,30.724,32.604,36.184
656,-0.2841,24.1801,0.12343,16.835,18.347,19.312,19.848,20.715,21.325,22.271,24.18,26.306,27.545,28.429,29.804,30.743,32.624,36.207
657,-0.2843,24.1951,0.12344,16.843,18.358,19.324,19.861,20.726,21.339,22.284,24.196,26.323,27.562,28.446,29.824,30.763,32.646,36.231
658,-0.2844,24.2101,0.12344,16.854,18.371,19.335,19.872,20.739,21.352,22.298,24.211,26.339,27.58,28.464,29.842,30.783,32.666,36.255
659,-0.2846,24.2251,0.12345,16.865,18.382,19.348,19.886,20.752,21.365,22.311,24.224,26.354,27.597,28.482,29.862,30.803,32.688,36.279
660,-0.2847,24.2401,0.12345,16.874,18.393,19.359,19.897,20.765,21.378,22.324,24.24,26.372,27.615,28.499,29.879,30.823,32.708,36.301
661,-0.2849,24.255,0.12346,16.885,18.404,19.372,19.91,20.776,21.391,22.339,24.255,26.387,27.633,28.517,29.899,30.843,32.73,36.326
662,-0.285,24.2703,0.12346,16.896,18.415,19.383,19.923,20.79,21.405,22.353,24.271,26.405,27.65,28.534,29.917,30.86,32.75,36.348
663,-0.2852,24.2852,0.12347,16.907,18.426,19.394,19.934,20.803,21.418,22.366,24.286,26.42,27.666,28.554,29.937,30.88,32.772,36.372
664,-0.2853,24.3002,0.12347,16.916,18.437,19.407,19.947,20.816,21.431,22.381,24.299,26.438,27.683,28.572,29.954,30.9,32.792,36.396
665,-0.2855,24.3152,0.12348,16.927,18.448,19.418,19.958,20.829,21.442,22.395,24.315,26.453,27.701,28.59,29.974,30.92,32.814,36.42
666,-0.2856,24.3302,0.12348,16.938,18.462,19.432,19.972,20.843,21.455,22.408,24.33,26.471,27.719,28.607,29.992,30.94,32.833,36.442
667,-0.2858,24.3454,0.12349,16.947,18.473,19.443,19.983,20.854,21.469,22.421,24.346,26.486,27.736,28.625,30.012,30.96,32.855,36.467
668,-0.2859,24.3604,0.1235,16.958,18.484,19.454,19.996,20.867,21.482,22.434,24.361,26.504,27.754,28.642,30.031,30.979,32.875,36.491
669,-0.2861,24.3754,0.1235,16.969,18.495,19.467,20.007,20.88,21.495,22.45,24.377,26.519,27.772,28.66,30.049,30.999,32.897,36.515
670,-0.2862,24.3904,0.12351,16.978,18.506,19.478,20.02,20.893,21.508,22.463,24.39,26.537,27.787,28.68,30.069,31.019,32.917,36.539
671,-0.2864,24.4056,0.12351,16.989,18.517,19.491,20.033,20.906,21.522,22.476,24.405,26.552,27.805,28.698,30.089,31.037,32.939,36.561
672,-0.2865,24.4206,0.12352,17,18.528,19.502,20.044,20.917,21.535,22.492,24.421,26.57,27.822,28.715,30.106,31.057,32.959,36.586
673,-0.2866,24.4356,0.12352,17.011,18.539,19.513,20.058,20.931,21.548,22.505,24.436,26.586,27.84,28.733,30.126,31.076,32.981,36.608
674,-0.2868,24.4506,0.12353,17.02,18.55,19.526,20.069,20.944,21.561,22.518,24.451,26.601,27.858,28.75,30.144,31.096,33.001,36.632
675,-0.2869,24.4658,0.12353,17.031,18.563,19.537,20.082,20.957,21.574,22.531,24.467,26.619,27.875,28.768,30.164,31.116,33.023,36.656
676,-0.2871,24.4808,0.12354,17.042,18.574,19.551,20.093,20.97,21.588,22.547,24.48,26.634,27.893,28.788,30.183,31.136,33.043,36.681
677,-0.2872,24.4958,0.12355,17.051,18.585,19.562,20.106,20.981,21.601,22.56,24.496,26.652,27.911,28.806,30.201,31.156,33.065,36.705
678,-0.2874,24.511,0.12355,17.062,18.596,19.573,20.117,20.995,21.614,22.573,24.511,26.667,27.926,28.823,30.221,31.176,33.087,36.729
679,-0.2875,24.526,0.12356,17.073,18.607,19.586,20.13,21.008,21.627,22.586,24.526,26.685,27.944,28.841,30.239,31.195,33.107,36.751
680,-0.2876,24.541,0.12356,17.084,18.618,19.597,20.141,21.021,21.641,22.602,24.542,26.7,27.961,28.859,30.258,31.213,33.127,36.775
681,-0.2878,24.556,0.12357,17.092,18.629,19.608,20.155,21.032,21.654,22.615,24.555,26.718,27.979,28.876,30.278,31.233,33.149,36.8
682,-0.2879,24.5712,0.12358,17.103,18.64,19.621,20.166,21.045,21.667,22.628,24.571,26.733,27.997,28.896,30.296,31.255,33.171,36.824
683,-0.2881,24.5862,0.12358,17.114,18.653,19.632,20.179,21.059,21.68,22.641,24.586,26.751,28.014,28.914,30.316,31.273,33.191,36.846
684,-0.2882,24.6012,0.12359,17.123,18.664,19.645,20.19,21.072,21.693,22.657,24.601,26.766,28.032,28.931,30.333,31.292,33.213,36.87
685,-0.2883,24.6164,0.12359,17.134,18.675,19.656,20.203,21.085,21.707,22.67,24.617,26.784,28.049,28.949,30.353,31.312,33.232,36.894
686,-0.2885,24.6314,0.1236,17.145,18.686,19.667,20.216,21.096,21.72,22.683,24.632,26.799,28.065,28.967,30.373,31.332,33.255,36.919
687,-0.2886,24.6466,0.12361,17.154,18.697,19.681,20.227,21.109,21.733,22.697,24.648,26.817,28.082,28.984,30.391,31.352,33.277,36.943
688,-0.2887,24.6616,0.12361,17.165,18.708,19.692,20.241,21.122,21.746,22.712,24.661,26.832,28.1,29.002,30.411,31.372,33.296,36.965
689,-0.2889,24.6766,0.12362,17.176,18.719,19.705,20.252,21.136,21.76,22.725,24.676,26.85,28.118,29.022,30.43,31.392,33.318,36.989
690,-0.289,24.6918,0.12362,17.187,18.733,19.716,20.265,21.149,21.773,22.738,24.692,26.866,28.135,29.039,30.448,31.411,33.338,37.013
691,-0.2891,24.7068,0.12363,17.196,18.744,19.727,20.276,21.16,21.786,22.752,24.707,26.883,28.153,29.057,30.468,31.431,33.36,37.038
692,-0.2893,24.722,0.12364,17.207,18.755,19.74,20.289,21.173,21.799,22.767,24.723,26.899,28.171,29.075,30.488,31.451,33.382,37.062
693,-0.2894,24.737,0.12364,17.218,18.766,19.751,20.302,21.186,21.813,22.78,24.738,26.916,28.188,29.092,30.505,31.471,33.402,37.084
694,-0.2895,24.752,0.12365,17.227,18.777,19.764,20.313,21.2,21.826,22.794,24.751,26.932,28.206,29.112,30.525,31.491,33.422,37.108
695,-0.2897,24.7672,0.12366,17.238,18.788,19.775,20.327,21.213,21.839,22.807,24.767,26.949,28.224,29.13,30.543,31.511,33.444,37.132
696,-0.2898,24.7822,0.12366,17.249,18.799,19.786,20.338,21.224,21.852,22.822,24.782,26.965,28.239,29.147,30.563,31.528,33.466,37.157
697,-0.2899,24.7974,0.12367,17.258,18.81,19.8,20.351,21.237,21.865,22.835,24.798,26.982,28.257,29.165,30.583,31.548,33.486,37.181
698,-0.2901,24.8124,0.12367,17.269,18.821,19.811,20.362,21.25,21.879,22.849,24.813,26.998,28.274,29.183,30.6,31.568,33.508,37.203
699,-0.2902,24.8276,0.12368,17.28,18.834,19.824,20.375,21.264,21.892,22.864,24.828,27.015,28.292,29.202,30.62,31.588,33.528,37.227
700,-0.2903,24.8426,0.12369,17.289,18.845,19.835,20.386,21.277,21.905,22.877,24.842,27.031,28.31,29.22,30.64,31.608,33.55,37.252
701,-0.2905,24.8578,0.12369,17.3,18.856,19.848,20.399,21.29,21.918,22.891,24.857,27.049,28.327,29.238,30.657,31.628,33.57,37.276
702,-0.2906,24.8728,0.1237,17.311,18.867,19.859,20.41,21.301,21.932,22.904,24.873,27.064,28.345,29.255,30.677,31.647,33.592,37.3
703,-0.2907,24.8878,0.12371,17.32,18.878,19.87,20.424,21.314,21.945,22.919,24.888,27.082,28.362,29.273,30.695,31.667,33.614,37.324
704,-0.2909,24.903,0.12371,17.331,18.889,19.883,20.437,21.328,21.958,22.932,24.903,27.097,28.38,29.291,30.715,31.687,33.634,37.346
705,-0.291,24.918,0.12372,17.342,18.9,19.895,20.448,21.341,21.971,22.946,24.919,27.115,28.396,29.31,30.735,31.707,33.656,37.371
706,-0.2911,24.9332,0.12373,17.35,18.911,19.906,20.461,21.352,21.985,22.959,24.934,27.132,28.415,29.328,30.752,31.727,33.678,37.395
707,-0.2912,24.9482,0.12373,17.361,18.922,19.919,20.472,21.365,21.998,22.974,24.948,27.148,28.431,29.346,30.772,31.747,33.698,37.419
708,-0.2914,24.9634,0.12374,17.372,18.936,19.93,20.485,21.378,22.011,22.988,24.963,27.165,28.448,29.363,30.792,31.766,33.72,37.443
709,-0.2915,24.9784,0.12375,17.381,18.947,19.941,20.496,21.391,22.024,23.001,24.978,27.181,28.466,29.381,30.81,31.786,33.74,37.468
710,-0.2916,24.9936,0.12375,17.392,18.958,19.954,20.51,21.405,22.037,23.014,24.994,27.198,28.484,29.401,30.829,31.806,33.762,37.49
711,-0.2917,25.0088,0.12376,17.403,18.969,19.965,20.521,21.418,22.051,23.029,25.009,27.214,28.501,29.418,30.849,31.826,33.784,37.516
712,-0.2919,25.0238,0.12377,17.414,18.98,19.978,20.534,21.429,22.062,23.043,25.025,27.232,28.519,29.436,30.867,31.846,33.803,37.54
713,-0.292,25.039,0.12377,17.423,18.991,19.989,20.547,21.442,22.077,23.056,25.04,27.247,28.537,29.454,30.887,31.866,33.826,37.562
714,-0.2921,25.054,0.12378,17.434,19.002,20,20.558,21.455,22.088,23.071,25.053,27.265,28.554,29.471,30.907,31.885,33.845,37.587
715,-0.2922,25.0692,0.12379,17.445,19.013,20.014,20.571,21.469,22.101,23.085,25.069,27.28,28.572,29.491,30.924,31.905,33.867,37.611
716,-0.2924,25.0842,0.12379,17.454,19.026,20.025,20.582,21.482,22.115,23.098,25.084,27.298,28.59,29.509,30.944,31.925,33.887,37.635
717,-0.2925,25.0994,0.1238,17.465,19.037,20.038,20.596,21.493,22.128,23.111,25.1,27.313,28.607,29.527,30.964,31.945,33.909,37.659
718,-0.2926,25.1144,0.12381,17.476,19.048,20.049,20.607,21.506,22.141,23.126,25.115,27.331,28.623,29.544,30.982,31.965,33.931,37.684
719,-0.2927,25.1296,0.12382,17.485,19.059,20.06,20.62,21.519,22.154,23.14,25.13,27.346,28.64,29.564,31.001,31.985,33.953,37.708
720,-0.2928,25.1448,0.12382,17.496,19.07,20.073,20.631,21.533,22.167,23.153,25.146,27.364,28.658,29.582,31.021,32.005,33.973,37.73
721,-0.293,25.1598,0.12383,17.507,19.081,20.084,20.644,21.546,22.181,23.166,25.159,27.379,28.676,29.599,31.039,32.024,33.995,37.754
722,-0.2931,25.175,0.12384,17.516,19.092,20.097,20.655,21.557,22.194,23.182,25.175,27.397,28.693,29.617,31.059,32.044,34.017,37.778
723,-0.2932,25.19,0.12384,17.527,19.103,20.108,20.668,21.57,22.207,23.195,25.19,27.412,28.711,29.635,31.079,32.062,34.037,37.803
724,-0.2933,25.2052,0.12385,17.538,19.114,20.119,20.682,21.583,22.22,23.208,25.205,27.43,28.728,29.654,31.096,32.084,34.059,37.827
725,-0.2934,25.2202,0.12386,17.547,19.125,20.133,20.693,21.596,22.234,23.221,25.221,27.445,28.746,29.672,31.116,32.104,34.079,37.851
726,-0.2936,25.2354,0.12387,17.558,19.136,20.144,20.706,21.608,22.247,23.237,25.236,27.463,28.764,29.69,31.136,32.124,34.101,37.875
727,-0.2937,25.2506,0.12387,17.569,19.149,20.157,20.717,21.621,22.26,23.25,25.252,27.481,28.781,29.707,31.154,32.143,34.123,37.9
728,-0.2938,25.2656,0.12388,17.577,19.16,20.168,20.73,21.634,22.273,23.263,25.265,27.496,28.799,29.727,31.173,32.163,34.143,37.924
729,-0.2939,25.2809,0.12389,17.588,19.171,20.179,20.741,21.647,22.287,23.279,25.28,27.514,28.817,29.745,31.193,32.183,34.165,37.948
730,-0.294,25.2961,0.12389,17.6,19.182,20.192,20.754,21.66,22.3,23.292,25.296,27.529,28.834,29.762,31.211,32.203,34.185,37.97
731,-0.2942,25.3111,0.1239,17.608,19.193,20.203,20.765,21.674,22.313,23.305,25.311,27.547,28.852,29.78,31.231,32.223,34.207,37.994
732,-0.2943,25.3263,0.12391,17.619,19.204,20.214,20.779,21.685,22.326,23.318,25.327,27.562,28.87,29.8,31.251,32.243,34.229,38.019
733,-0.2944,25.3413,0.12392,17.63,19.215,20.227,20.79,21.698,22.339,23.334,25.342,27.58,28.887,29.818,31.27,32.262,34.251,38.043
734,-0.2945,25.3565,0.12392,17.641,19.227,20.238,20.803,21.711,22.353,23.347,25.358,27.595,28.903,29.835,31.288,32.282,34.271,38.067
735,-0.2946,25.3717,0.12393,17.65,19.24,20.252,20.816,21.724,22.366,23.36,25.371,27.613,28.92,29.853,31.308,32.302,34.293,38.091
736,-0.2947,25.3867,0.12394,17.661,19.251,20.263,20.827,21.738,22.379,23.373,25.386,27.628,28.938,29.87,31.328,32.322,34.313,38.116
737,-0.2948,25.4019,0.12395,17.67,19.262,20.274,20.84,21.749,22.392,23.389,25.402,27.646,28.956,29.89,31.345,32.342,34.335,38.14
738,-0.295,25.4171,0.12395,17.681,19.273,20.287,20.851,21.762,22.406,23.402,25.417,27.661,28.973,29.908,31.365,32.362,34.357,38.164
739,-0.2951,25.4321,0.12396,17.692,19.284,20.298,20.865,21.775,22.419,23.415,25.433,27.679,28.991,29.926,31.385,32.382,34.377,38.188
740,-0.2952,25.4473,0.12397,17.701,19.295,20.311,20.876,21.788,22.432,23.431,25.448,27.697,29.008,29.943,31.403,32.401,34.399,38.213
741,-0.2953,25.4625,0.12398,17.712,19.306,20.322,20.889,21.802,22.445,23.444,25.463,27.712,29.026,29.963,31.422,32.421,34.421,38.237
742,-0.2954,25.4775,0.12399,17.723,19.317,20.333,20.9,21.813,22.458,23.457,25.477,27.73,29.044,29.981,31.442,32.441,34.443,38.261
743,-0.2955,25.4927,0.12399,17.732,19.328,20.346,20.913,21.826,22.472,23.47,25.492,27.745,29.061,29.998,31.46,32.461,34.463,38.283
744,-0.2956,25.5079,0.124,17.743,19.339,20.357,20.924,21.839,22.485,23.486,25.507,27.763,29.079,30.016,31.48,32.481,34.485,38.308
745,-0.2957,25.5229,0.12401,17.754,19.35,20.369,20.937,21.852,22.498,23.499,25.523,27.778,29.097,30.036,31.5,32.501,34.505,38.332
746,-0.2959,25.5381,0.12402,17.763,19.361,20.382,20.948,21.865,22.511,23.512,25.538,27.796,29.114,30.053,31.519,32.52,34.527,38.358
747,-0.296,25.5531,0.12402,17.774,19.374,20.393,20.962,21.876,22.525,23.526,25.554,27.811,29.132,30.071,31.537,32.54,34.549,38.38
748,-0.2961,25.5683,0.12403,17.785,19.385,20.406,20.973,21.89,22.538,23.541,25.569,27.829,29.15,30.089,31.557,32.56,34.568,38.405
749,-0.2962,25.5835,0.12404,17.794,19.396,20.417,20.986,21.903,22.551,23.554,25.585,27.844,29.167,30.109,31.577,32.58,34.591,38.429
750,-0.2963,25.5985,0.12405,17.805,19.407,20.428,20.997,21.916,22.564,23.567,25.598,27.862,29.185,30.126,31.594,32.6,34.613,38.453
751,-0.2964,25.6138,0.12406,17.816,19.418,20.441,21.01,21.927,22.578,23.581,25.613,27.88,29.202,30.144,31.614,32.62,34.635,38.477
752,-0.2965,25.629,0.12406,17.824,19.429,20.452,21.023,21.94,22.591,23.596,25.629,27.895,29.218,30.161,31.634,32.639,34.654,38.502
753,-0.2966,25.644,0.12407,17.835,19.44,20.463,21.034,21.954,22.604,23.609,25.644,27.913,29.236,30.179,31.652,32.659,34.677,38.526
754,-0.2967,25.6592,0.12408,17.846,19.451,20.477,21.048,21.967,22.617,23.623,25.66,27.928,29.253,30.199,31.672,32.679,34.699,38.55
755,-0.2968,25.6742,0.12409,17.855,19.462,20.488,21.059,21.98,22.63,23.638,25.675,27.946,29.271,30.217,31.691,32.699,34.718,38.574
756,-0.2969,25.6894,0.1241,17.866,19.473,20.499,21.072,21.991,22.644,23.651,25.69,27.961,29.288,30.234,31.711,32.719,34.74,38.599
757,-0.297,25.7046,0.1241,17.877,19.487,20.512,21.083,22.004,22.657,23.664,25.704,27.979,29.306,30.252,31.729,32.739,34.76,38.623
758,-0.2972,25.7196,0.12411,17.886,19.498,20.523,21.096,22.018,22.67,23.678,25.719,27.994,29.324,30.272,31.749,32.758,34.782,38.647
759,-0.2973,25.7348,0.12412,17.897,19.509,20.536,21.107,22.031,22.683,23.693,25.735,28.012,29.341,30.289,31.769,32.778,34.804,38.671
760,-0.2974,25.7498,0.12413,17.906,19.52,20.547,21.12,22.044,22.697,23.706,25.75,28.027,29.359,30.307,31.786,32.798,34.826,38.696
761,-0.2975,25.765,0.12414,17.917,19.531,20.558,21.131,22.055,22.71,23.72,25.765,28.045,29.377,30.327,31.806,32.818,34.846,38.72
762,-0.2976,25.7802,0.12415,17.928,19.542,20.571,21.145,22.068,22.723,23.733,25.781,28.063,29.394,30.344,31.826,32.84,34.868,38.744
763,-0.2977,25.7952,0.12415,17.937,19.553,20.582,21.156,22.082,22.736,23.748,25.796,28.078,29.412,30.362,31.844,32.858,34.89,38.768
764,-0.2978,25.8104,0.12416,17.948,19.564,20.593,21.169,22.095,22.75,23.761,25.81,28.096,29.43,30.38,31.863,32.878,34.91,38.793
765,-0.2979,25.8254,0.12417,17.959,19.575,20.607,21.18,22.106,22.761,23.775,25.825,28.111,29.447,30.397,31.883,32.897,34.932,38.817
766,-0.298,25.8406,0.12418,17.968,19.586,20.618,21.193,22.119,22.774,23.788,25.84,28.129,29.465,30.417,31.903,32.919,34.954,38.841
767,-0.2981,25.8556,0.12419,17.979,19.597,20.629,21.204,22.132,22.787,23.803,25.856,28.144,29.482,30.435,31.921,32.939,34.976,38.865
768,-0.2982,25.8708,0.1242,17.988,19.608,20.642,21.217,22.145,22.8,23.817,25.871,28.162,29.5,30.452,31.941,32.959,34.996,38.89
769,-0.2983,25.8858,0.12421,17.999,19.619,20.653,21.228,22.156,22.813,23.83,25.887,28.177,29.518,30.47,31.96,32.979,35.018,38.914
770,-0.2984,25.901,0.12421,18.01,19.63,20.666,21.242,22.17,22.827,23.843,25.902,28.195,29.535,30.49,31.978,32.997,35.038,38.936
